no;title;author;journal;number;cites;year;cid;pubid;id
28;Plant recognition using stereo leaf image using gray-level co-occurrence matrix;H Syahputra, A Harjoko, R Wardoyo, R Pulungan;;;7;2014;17408680970341168220;UebtZRa9Y70C;BlW48Z4AAAAJ
29;Segmentation on the dental periapical X-Ray images for osteoporosis screening;EI Sela, S Hartati, A Harjoko, R Wardoyo, MS Munakhir;(IJACSA) International Journal of Advanced Computer Science and Applications …;;7;2013;11379299478642956561;8k81kl-MbHgC;BlW48Z4AAAAJ
30;Metode Background Subtraction untuk Deteksi Obyek Pejalan Kaki pada Lingkungan Statis;A Solichin, A Harjoko;Jurnal Fakultas Hukum UII;;7;2013;7033908531015440171;gVv57TyPmFsC;BlW48Z4AAAAJ
31;Development of Copeland score methods for determine group decisions;E Zuhairi, S Hartati, R Wardoyo, A Harjoko;International Journal of Advanced Computer Science and Aplication (IJACSA);4 …;7;2013;5865617814097305174;KlAtU1dfN6UC;BlW48Z4AAAAJ
32;Telaah Metode-metode Pendeteksi Kebohongan;IGA Gunadi, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);6 (2);7;2012;17742237320927285854;k_IJM867U9cC;BlW48Z4AAAAJ
33;Optimization CBIR using k-means clustering for image database;J Rejito, R Wardoyo, S Hartati, A Harjoko;International Journal of Computer Science and Information Technologies;3 (4 …;7;2012;510048054219970394;e5wmG9Sq2KIC;BlW48Z4AAAAJ
34;A fruit classification method based on shapes and color features;A Harjoko, A Abdullah;;3rd Asian Physics Symp, 445-448;7;2009;4593392476288208947;MAUkC_7iAq8C;BlW48Z4AAAAJ
35;Penerapan Jaringan Syaraf Tiruan Untuk Mendeteksi Posisi Wajah Manusia Pada Citra Digital;S Nugroho, A Harjoko;Jurnal Fakultas Hukum UII;;7;2005;6318392895079979513;Y0pCki6q_DkC;BlW48Z4AAAAJ
36;Survey of hybrid image compression techniques;E Setyaningsih, A Harjoko;International Journal of Electrical and Computer Engineering;7 (4), 2206;6;2017;13083987684694748039;8xutWZnSdmoC;BlW48Z4AAAAJ
37;POS Tagging Bahasa Indonesia Dengan HMM dan Rule Based;K Widhiyanti, A Harjoko;Informatika: Jurnal Teknologi Komputer dan Informatika;8 (2);6;2012;15941714955754454727;K3LRdlH-MEoC;BlW48Z4AAAAJ
38;Klasifikasi Fase Retinopati Diabetes Menggunakan Backpropagation Neural Network;RY Dillak, A Harjoko;IJEIS (Indonesian Journal of Electronics and Instrumentation Systems);1 (2 …;6;2012;148268170073349620;0EnyYjriUFMC;BlW48Z4AAAAJ
39;Classification mfcc feature from culex and aedes aegypti mosquitoes noise using support vector machine;A Lukman, A Harjoko, CK Yang;;2017 International Conference on Soft Computing, Intelligent System and …;5;2017;17937110984002580734;uDGL6kOW6j0C;BlW48Z4AAAAJ
40;Research of smart real-time robot navigation system;B Rahmani, A Harjoko, TK Priyambodo, H Aprilianto;AIP Conference Proceedings;1707 (1), 060001;5;2016;6882471592599084271;M7yex6snE4oC;BlW48Z4AAAAJ
41;Review of vision-based robot navigation method;B Rahmani, AE Putra, A Harjoko, TK Priyambodo;IAES International Journal of Robotics and Automation;4 (4);5;2015;6103186471591714643;vDijr-p_gm4C;BlW48Z4AAAAJ
42;Selection of Most Appropriate Backpropagation Training Algorithm in Data Pattern Recognition;H Mustafidah, S Hartati, R Wardoyo, A Harjoko;arXiv preprint arXiv:;:1409.4727;5;2014;14584085308936335930;B3FOqHPlNUQC;BlW48Z4AAAAJ
43;Selection Mammogram Texture Descriptors Based on Statistics Properties Backpropagation Structure;S Uyun, S Hartati, A Harjoko;arXiv preprint arXiv:;:1307.6542;5;2013;6279433519037235766;RGFaLdJalmkC;BlW48Z4AAAAJ
44;Merging feature method on RGB image and edge detection image for wood identification;A Harjoko, KB Seminar, S Hartati;;;5;2013;6782361767245933579;k8Z6L05lTy4C;BlW48Z4AAAAJ
45;Differential diagnosis knowledge building by using CUC-C4. 5 framework;S Hartati, R Wardoyo, A Harjoko;Journal of Computer Science;6 (2), 180;5;2010;5888471615458214557;YsMSGLbcyi4C;BlW48Z4AAAAJ
46;Identifikasi Telapak Tangan dengan Memanfaatkan Alihragam Gelombang Singkat;D Putra, A Susanto, A Harjoko, TS Widodo;Jurnal Terakreditasi PAKAR;5 (3), 161-172;5;2004;587216840348839966;ILKRHgRFtOwC;BlW48Z4AAAAJ
47;Classification of Batik Kain Besurek Image Using Speed Up Robust Features (SURF) and Gray Level Co-occurrence Matrix (GLCM);FU Karimah, A Harjoko;International Conference on Soft Computing in Data Science;81-91;4;2017;16104743431509844530;sJsF-0ZLhtgC;BlW48Z4AAAAJ
48;Face recognition based on symmetrical half-join method using stereo vision camera;E Winarno, A Harjoko, AM Arymurthy, E Winarko;International Journal of Electrical and Computer Engineering;6 (6), 2818;4;2016;12298099333999561214;Ri6SYOTghG4C;BlW48Z4AAAAJ
49;Automated detection and classification techniques of Acute leukemia using image processing: A review;RG Bagasjvara, I Candradewi, S Hartati, A Harjoko;;2016 2nd International Conference on Science and Technology-Computer (ICST …;4;2016;13068508087825426551;3htObqc8RwsC;BlW48Z4AAAAJ
50;Klasifikasi Sel Darah Putih Berdasarkan Ciri Warna dan Bentuk dengan Metode K-Nearest Neighbor (K-NN);MN Khasanah, A Harjoko, I Candradewi;IJEIS (Indonesian Journal of Electronics and Instrumentation Systems);6 (2 …;4;2016;196414083824669429;4MWp96NkSFoC;BlW48Z4AAAAJ
51;Fake smile detection using linear support vector machine;IGA Gunadi, A Harjoko, R Wardoyo, N Ramdhani;;2015 International Conference on Data and Software Engineering (ICoDSE), 103-107;4;2015;13342583039556007736;SpbeaW3--B0C;BlW48Z4AAAAJ
52;Sistem Verifikasi Tanda Tangan Off-Line Berdasar Ciri Histogram Of Oriented Gradient (HOG) Dan Histogram Of Curvature (HoC);AW Widodo, A Harjoko;Jurnal Teknologi Informasi dan Ilmu Komputer;2 (1), 1-10;4;2015;16632012692268411381;epqYDVWIO7EC;BlW48Z4AAAAJ
53;Robust Indonesian Digit Speech Recognition using Elman Recurrent Neural Network;M Fachrie, A Harjoko;Konferensi Nasional Informatika (KNIF);2015, 49-54;4;2015;12003872642666338305;hMsQuOkrut0C;BlW48Z4AAAAJ
54;Preprocessing Model of Manuscripts in Javanese Characters;AR Widiarti, A Harjoko, S Hartati;Journal of Signal and Information Processing;5 (04), 112;4;2014;12155271194735807844;xtRiw3GOFMkC;BlW48Z4AAAAJ
55;A survey of pedestrian detection in video;A Solichin, A Harjoko, AE Putra;neural networks;2, 8;4;2014;11091846376812837822;pyW8ca7W8N0C;BlW48Z4AAAAJ
56;Five Modular Redundancy with Mitigation Technique to Recover the Error Module;JE Istiyanto, A Harjoko, AE Putra;arXiv preprint arXiv:;:1403.1928;4;2014;14437366033545478524;4fKUyHm3Qg0C;BlW48Z4AAAAJ
57;Penyembunyian Data pada File Video Menggunakan Metode LSB dan DCT;M Yunus, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);8 (1), 81-90;4;2014;5637347348782870603;NMxIlDl6LWMC;BlW48Z4AAAAJ
58;Line segmentation of javanese image of manuscripts in javanese scripts;AR Widiarti, A Harjoko, S Hartati;International Journal of Engineering Innovations and Research (IJEIR);2, 239-244;4;2013;5911339916592323359;BqipwSGYUEgC;BlW48Z4AAAAJ
59;Prediction of Test Items Validity Using Artificial Neural Network;H Mustafidah, S Hartati, R Wardoyo, A Harjoko;Improving The Quality of Education to Face The Impact of Technology;;4;2013;1766256797103433576;0CzhzZyukY4C;BlW48Z4AAAAJ
60;Image blocks model for improving accuracy in identification systems of wood type;G Gasim;(IJACSA) International Journal of Advanced Computer Science and Applications …;;4;2013;7553852521512612241,13139813290465876545;TFP_iSt0sucC;BlW48Z4AAAAJ
61;Pengenalan Ucapan Suku Kata Bahasa Lisan Menggunakan Ciri LPC, MFCC, dan JST;A Abriyono, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);6 (2);4;2012;9534554590880357379;1qzjygNMrQYC;BlW48Z4AAAAJ
62;Facial Expression Recognition By Using Fisherface Methode With Backpropagation Neural Network;Z Abidin, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);5 (1);4;2011;11630250777238207817;b0M2c_1WBrUC;BlW48Z4AAAAJ
63;Fuzzy hyperbolization image enhancement and artificial neural network for anomaly detection;S Hartati, A Harjoko, BG Nickerson;;;4;2009;7928845567134382406;hqOjcs7Dif8C;BlW48Z4AAAAJ
64;User Interface Design for e-Learning System;BR Suteja, A Harjoko;Jurnal Fakultas Hukum UII;;4;2008;18160707157656659123;nVrZBo8bIpAC;BlW48Z4AAAAJ
65;A Chinese Character Recognition Method Based On Population Matrix and Relational Database;TMS Mulyana, A Harjoko;Proceeding of Information & Communication Technology Seminar, IEEE (ISSN …;;4;2006;12322759878873708912;tOudhMTPpwUC;BlW48Z4AAAAJ
66;Penerapan basisdata terdistribusi pada sistem informasi perpustakaan menggunakan model three tier;H WARDHANA, A Harjoko;Text;;4;2003;12308743951581999765;mNrWkgRL2YcC;BlW48Z4AAAAJ
67;Penentuan Kematangan Buah Salak Pondoh Di Pohon Berbasis Pengolahan Citra Digital;P Rianto, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);11 (2), 143-154;3;2017;3774206925332319978;Aul-kAQHnToC;BlW48Z4AAAAJ
68;Deteksi Perubahan Citra Pada Video Menggunakan Illumination Invariant Change Detection;A Priadana, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);11 (1), 89-98;3;2017;18247326643169432159;HtS1dXgVpQUC;BlW48Z4AAAAJ
69;Indonesian syllabification using a pseudo nearest neighbour rule and phonotactic knowledge;S Suyanto, S Hartati, A Harjoko, D Van Compernolle;Speech Communication;85, 109-118;3;2016;6864153014104397171;YohjEiUPhakC;BlW48Z4AAAAJ
70;The use of video processing for quadrotor flight stability control monitoring;A Dharmawan, A Ashari, AE Putra, A Harjoko;AIP Conference Proceedings;1755 (1), 170008;3;2016;2870650750551132853;ClCfbGk0d_YC;BlW48Z4AAAAJ
71;Modified grapheme encoding and phonemic rule to improve PNNR-based Indonesian G2P;S Hartati, A Harjoko;INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS;7 (3 …;3;2016;1673797444524957309;Dip1O2bNi0gC;BlW48Z4AAAAJ
72;VEHICLE COUNTING AND VEHICLE SPEED MEASUREMENT BASED ON VIDEO PROCESSING.;HS Sundoro, A Harjoko;Journal of Theoretical & Applied Information Technology;84 (2);3;2016;2362066565617305779;-FonjvnnhkoC;BlW48Z4AAAAJ
73;Fingerprint Image Segmentation Using Haar Wavelet and Self Organizing Map;S Suwarno, AH Subanar, S Hartati;International Journal of Advanced Computer Science and Applications;4 (9);3;2013;10677368363320444289;5nxA0vEk-isC;BlW48Z4AAAAJ
74;Pemrosesan Video Pendeteksi Kecepatan dan Ketinggian Aliran Lahar Dingin Pendukung Sistem Peringatan Dini;L Awaludin, A Harjoko, R Sumiharto;IJEIS (Indonesian Journal of Electronics and Instrumentation Systems);2 (2 …;3;2012;6412574203338509182;LkGwnXOMwfcC;BlW48Z4AAAAJ
75;Pengembangan computer vision system sederhana untuk menentukan kualitas tomat;RE Masithoh, B Rahardjo, L Sutiarso, A Hardjoko;agriTECH;31 (2);3;2011;11928086081626103693;LgRImbQfgY4C;BlW48Z4AAAAJ
76;Classification of acute myeloid leukemia subtypes M1, M2 and M3 using active contour without edge segmentation and momentum backpropagation artificial neural network;A Harjoko, T Ratnaningsih, E Suryani, S Palgunadi, NPT Prakisya;MATEC Web of Conferences;154, 01041;2;2018;8312140005035465730;owLR8QvbtFgC;BlW48Z4AAAAJ
77;The Model and Implementation of Javanese Script Image Transliteration;AR Widiarti, A Harjoko, S Hartati;;2017 International Conference on Soft Computing, Intelligent System and …;2;2017;4493063314540869775;PVgj2kMGcgYC;BlW48Z4AAAAJ
78;Feature extraction methods for batik pattern recognition: a review;AA Kasim, R Wardoyo, A Harjoko;AIP Conference Proceedings;1755 (1), 070008;2;2016;14034794742816244232;FPJr55Dyh1AC;BlW48Z4AAAAJ
79;Feature Selection Based on Minimum Overlap Probability (MOP) in Identifying Beef and Pork;K Anwar, A Harjoko, S Suharto;Int. J. Adv. Comput. Sci. Appl;7, 316-322;2;2016;5907558303448755410;q3CdL3IzO_QC;BlW48Z4AAAAJ
80;Klasifikasi varietas cabai berdasarkan morfologi daun menggunakan backpropagation neural network;K Syaban, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);10 (2), 161-172;2;2016;12608692968233670106;dBIO0h50nwkC;BlW48Z4AAAAJ
81;Sistem Perhitungan Lama Penyinaran Matahari dengan Metode Otsu Threshold (Studi Kasus: St. Klimatologi Barongan);A Pujiastuti, A Harjoko;Compiler;5 (2);2;2016;17458650240768424789;0N-VGjzr574C;BlW48Z4AAAAJ
82;Fuzzy C means for image batik clustering based on spatial features;AA Kasim, R Wardoyo, A Harjoko;International Journal of Computer Applications;975, 8887;2;2015;2259051550087289355;URolC5Kub84C;BlW48Z4AAAAJ
83;Sistem Penghitung Jumlah Kendaraan Ringan Roda Empat Pada Jalan Raya dengan Metode Haar Cascade Classifier dan Camshift;AM Handayani;Universitas Gadjah Mada;;2;2015;13306214594018563596;uLbwQdceFCQC;BlW48Z4AAAAJ
84;Nearest neighbour-based Indonesian G2P conversion;A Harjoko;Telkomnika;12 (2), 389;2;2014;2442725600164935546;AXPGKjj_ei8C;BlW48Z4AAAAJ
85;Robust cephalometric landmark identification on cephalometric downs analysis;IP Ningrum, A Harjoko, M Mudjosemedi;International Journal of Computer & Electrical Engineering;6 (2);2;2014;728941770879712619;Wp0gIr-vW9MC;BlW48Z4AAAAJ
86;Purwarupa Robot Lengan Pemilah Objek Berdasarkan Label Tulisan Secara Realtime;BNW Bimantaka, A Harjoko;IJEIS (Indonesian Journal of Electronics and Instrumentation Systems);4 (2 …;2;2014;10119330253050565222;edDO8Oi4QzsC;BlW48Z4AAAAJ
87;Pelacakan Benda Bergerak Menggunakan Metode Mean-Shift dengan Perubahan Skala dan Orientasi;MI Mahali, A Harjoko;BIMIPA;24 (2), 167-180;2;2014;15202377061074028129;Z5m8FVwuT1cC;BlW48Z4AAAAJ
88;Sistem identifikasi relief pada situs bersejarah menggunakan perangkat mobile android (studi kasus candi borobudur);RA Yunmar, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);8 (2), 133-144;2;2014;8170494646212568783;z_wVstp3MssC;BlW48Z4AAAAJ
89;Pengenalan Simbol Jarimatika Menggunakan Orientasi Histogram dan Multi-layer Perceptron;A Sunyoto, A Harjoko;Creative Information Technology Journal;1 (4), 326-340;2;2014;13006529436083032270;tzM49s52ZIMC;BlW48Z4AAAAJ
90;Penerapan Algoritma Invasive Weed Optimnization untuk Penentuan Titik Pusat Klaster pada K-Means;IPA Pratama, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);9 (1), 65-76;2;2014;10652682709379067045;abG-DnoFyZgC;BlW48Z4AAAAJ
91;Comparison between Automatic and Semiautomatic Thresholding Method for Mammographic Density Classification;S Uyun, S Hartati, A Harjoko, L Choridah;Advanced Materials Research;896, 672-675;2;2014;10268878129446400498;dfsIfKJdRG4C;BlW48Z4AAAAJ
92;Identifikasi barcode pada gambar yang ditangkap kamera digital menggunakan metode JST;S Aliaji, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);7 (2), 121-132;2;2013;6488540732109875738;J_g5lzvAfSwC;BlW48Z4AAAAJ
93;Klasifikasi Varietas Tanaman Kelengkeng Berdasarkan Morfologi Daun Menggunakan Backpropagation Neural Network dan Probabilistic Neural Network;H Syahputra, A Harjoko;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);5 (3), 11-16;2;2011;13740910554172736623;p2g8aNsByqUC;BlW48Z4AAAAJ
94;Comparison of some features extraction method in wood identification;A Harjoko;;2010 International Conference on Distributed Frameworks for Multimedia …;2;2010;16644835789146017965;BrmTIyaxlBUC;BlW48Z4AAAAJ
95;Pengenalan ekspresi wajah menggunakan metode fisherface dengan pendekatan jaringan syaraf tiruan backpropagation;Z ABIDIN;Text;;2;2010;15238296375887474960;3fE2CSJIrl8C;BlW48Z4AAAAJ
96;Sistem Pengenalan Iris mata Manusia dengan Menggunakan Transformasi Wavelet;M Maimunah, A Harjoko;Jurnal Fakultas Hukum UII;;2;2007;7689428031466176674;EkHepimYqZsC;BlW48Z4AAAAJ
97;Penggunaan Matriks Populasi Pixel dan Relational Database untuk mengenali huruf kanji dan radikalnya;TMS Mulyana;Universitas Gadjah Mada;;2;2006;498267694088402752;ZfRJV9d4-WMC;BlW48Z4AAAAJ
98;Pengenalan Citra dokumen Sastra Jawa konsep dan implementasinya;AR Widiarti;Universitas Gadjah Mada;;2;2006;2874539523305400149;SdhP9T11ey4C;BlW48Z4AAAAJ
99;Kompresi Citra Digital dengan Fraktal Sebagai Teknik Kompresi Alternatif;A Sugiharto, A Harjoko;Prosiding Seminar Nasional SPMIPA;2006;2;2006;9363560971805432870;pqnbT2bcN3wC;BlW48Z4AAAAJ
100;Aplikasi pengolahan citra digital untuk identifikasi biometrik sidik jari dengan metode fraktal;W WICAKSONO;Universitas Gadjah Mada;;2;2006;15480388271859685208;kNdYIx-mwKoC;BlW48Z4AAAAJ
101;Embeded Data XML pada Citra dengan Format SVG untuk Representasi Citra Medis;S Wirawan, I Wicaksana, S Guritno, A Harjoko;Seminar Nasional Teknologi Informasi;2005;2;2005;45891389866010018;eQOLeE2rZwMC;BlW48Z4AAAAJ
102;Pembuatan sistem informasi kepegawaian dengan arsitektur three-tier pada Dinas Tenaga Kerja dan Transmigrasi Propinsi DIY;F Yulianto, A Harjoko;Text;;2;2003;916558719650921465;cWzG1nlazyYC;BlW48Z4AAAAJ
103;Visualisasi dan animasi medan listrik dan medan magnet;M Jamilah;Universitas Gadjah Mada;;2;2002;11365924999608799052;8d8msizDQcsC;BlW48Z4AAAAJ
104;Automatic detection of peripapillary atrophy in retinal fundus images using statistical features;A Septiarini, A Harjoko, R Pulungan, R Ekantini;Biomedical Signal Processing and Control;45, 151-159;1;2018;11881504718207959455;Ade32sEp0pkC;BlW48Z4AAAAJ
105;Identifikasi Penyakit Cabai Berdasarkan Gejala Bercak Daun dan Penampakan Conidia Menggunakan Probabilistic Neural Network;J Permadi, A Harjoko;SEMNASKIT;2015;1;2018;17702254418948916909;gsN89kCJA0AC;BlW48Z4AAAAJ
106;Feature Representation Scheme for Smart Video Sensor;I Imelda, A Harjoko, P Nurwantoro;INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND NETWORK SECURITY;18 (1), 1-9;1;2018;18050593336013001877;wMgC3FpKEyYC;BlW48Z4AAAAJ
107;License Plate Detection Based on Convolutional Neural Network: Support Vector Machine (CNN-SVM);G Kosala, A Harjoko, S Hartati;Proceedings of the International Conference on Video and Image Processing;1-5;1;2017;10284983829716584222;Br1UauaknNIC;BlW48Z4AAAAJ
108;GRID-EDGE-DEPTH MAP BUILDING EMPLOYING SAD WITH SOBEL EDGE DETECTOR.;B Rahmani, A Harjoko, TK Priyambodo;International Journal on Smart Sensing & Intelligent Systems;10 (3);1;2017;3566293058535346242;u-coK7KVo8oC;BlW48Z4AAAAJ
109;DETEKSI GERAK DAN PENGENALAN WAJAH UNTUK SISTEM PENGAWASAN MELALUI VIDEO CCTV;ADE NURHOPIPAH;Universitas Gadjah Mada;;1;2017;2938546410870458952;ubry08Y2EpUC;BlW48Z4AAAAJ
110;KLASIFIKASI CITRA BATIK KAIN BESUREK DENGAN SPEED UP ROBUST FEATURES (SURF) DAN GRAY LEVEL CO-OCCURRENCE MATRIX (GLCM);FU KARIMAH;Universitas Gadjah Mada;;1;2017;12298217368571850410;CaZNVDsoPx4C;BlW48Z4AAAAJ
111;Metode Klasifikasi Mutu Jambu Biji Menggunakan Knn Berdasarkan Fitur Warna Dan Tekstur;TY Prahudaya, A Harjoko;Jurnal Teknosains;6 (2), 113-123;1;2017;8337331336167797779;Bg7qf7VwUHIC;BlW48Z4AAAAJ
112;Comparison of Sentence Subjectivity Classification Methods in Indonesian News;S Priyanta, S Hartati, A Harjoko, R Wardoyo;International Journal of Computer Science and Information Security;14 (5), 407;1;2016;1663801990649988717;hCrLmN-GePgC;BlW48Z4AAAAJ
113;A New Method for Measuring Texture Regularity based on the Intensity of the Pixels in Grayscale Images;K Anwar, A Harjoko, S Suharto;International Journal of Computer Applications;137 (7), 1-5;1;2016;16664283428033758913;86PQX7AUzd4C;BlW48Z4AAAAJ
114;TRAINING AND DEVELOPMENT OFARTIFICIAL NEURAL NETWORK MODELS: SINGLE LAYER FEEDFORWARD AND MULTI LAYER FEEDFORWARD NEURAL NETWORK.;V Pellakuri, DR Rao;Journal of Theoretical & Applied Information Technology;84 (2);1;2016;14669860698998681528;kz9GbA2Ns4gC;BlW48Z4AAAAJ
