no;title;author;journal;number;cites;year;cid;pubid;id
299;Implementasi teknologi Flash Remoting untuk Entry Data KRS berbasis Three Tiers;Y ASRININGTYAS;Universitas Gadjah Mada;;0;2006;#N/A;EYYDruWGBe4C;IiJw8-8AAAAJ
300;Pendekatan metode Clustering dan Sequential Pattern pada Web Usage Mining untuk pencarian pola kunjungan web;U LESTARI;Universitas Gadjah Mada;;0;2006;#N/A;4MWp96NkSFoC;IiJw8-8AAAAJ
301;Sistem informasi berbasis Web untuk potensi daerah dan peluang investasi pemerintah daerah Kabupaten Merauke;I SUDARSANA;Universitas Gadjah Mada;;0;2006;#N/A;nrtMV_XWKgEC;IiJw8-8AAAAJ
302;Kecerdasan buatan pada permainan catur berbasis komputer:: Sebuah implementasi metode pencarian Alpha Beta Cutoff;AVD SANO;Universitas Gadjah Mada;;0;2006;#N/A;UxriW0iASnsC;IiJw8-8AAAAJ
303;Penerapan Algoritma Vektor untuk mencocokkan String (String Matching) pada Finite Automata;Y NATALIANI;Universitas Gadjah Mada;;0;2006;#N/A;P5F9QuxV20EC;IiJw8-8AAAAJ
304;Lexical Analyzer dengan spesifikasi ekspresi reguler menggunakan Java Util Regex;R Wardoyo;Universitas Gadjah Mada;;0;2006;#N/A;D03iK_w7-QYC;IiJw8-8AAAAJ
305;Rancang bangun sistem informasi penjualan air mineral;RP BENDRIYANTI;Universitas Gadjah Mada;;0;2006;#N/A;zA6iFVUQeVQC;IiJw8-8AAAAJ
306;Implementasi Template Engine dengan PHP;Y UTAMA;Universitas Gadjah Mada;;0;2006;#N/A;70eg2SAEIzsC;IiJw8-8AAAAJ
307;Perancangan pengontrol Fuzzy untuk sistem nonlinear:: Studi kasus pada sistem TORA;PS SASONGKO;Universitas Gadjah Mada;;0;2006;#N/A;J_g5lzvAfSwC;IiJw8-8AAAAJ
308;Sistem Informasi Pendapatan Sekolah (SIPS) dengan Arsitektur Three-tier:: Studi kasus Dinas Pendidikan Kabupaten Aceh Utara;Z ABIDIN;Universitas Gadjah Mada;;0;2005;#N/A;WHdLCjDvYFkC;IiJw8-8AAAAJ
309;Membangun antarmuka pengguna 2-Tier untuk mengatasi persoalan transaksi basisdata karena terjadi sistem crash;E PANGGABEAN;Universitas Gadjah Mada;;0;2005;#N/A;MhiOAD_qIWkC;IiJw8-8AAAAJ
310;Pengembangan Sistem Informasi Pemasaran berbasis Sistem Informasi Geografis:: Studi kasus Swalayan Pamella Yogyakarta;EY PUTRA;Universitas Gadjah Mada;;0;2005;#N/A;kw52XkFRtyQC;IiJw8-8AAAAJ
311;Rancangan Model Manajemen Pengetahuan Untuk Mendukung Proses Pembentukan Tim Proyek Teknologi Informasi;A Azhari, R Wardoyo;Jurnal Fakultas Hukum UII;;0;2005;#N/A;lvd772isFD0C;IiJw8-8AAAAJ
312;Aplikasi Steganografi pada tabel data multimedia;I WINETRA;Universitas Gadjah Mada;;0;2005;#N/A;fFSKOagxvKUC;IiJw8-8AAAAJ
313;Rancang bangun sistem informasi keuangan daerah (SIMKEUDA) berbasis Web sebagai bagian dari e-Government pada Biro Keuangan Propinsi Sumatera Barat;Y CHAN;Universitas Gadjah Mada;;0;2005;#N/A;oNZyr7d5Mn4C;IiJw8-8AAAAJ
314;Perancangan dan implementasi sistem multimedia interaktif untuk promosi:: Studi kasus Magister Ilmu Komputer Universitas Gadjah Mada;TA NURDIN;Universitas Gadjah Mada;;0;2005;#N/A;k8Z6L05lTy4C;IiJw8-8AAAAJ
315;Sistem pendukung keputusan pengalokasian dana sarana fisik di Kabupaten Gunung Kidul Propinsi Daerah Istimewa Yogyakarta;ED MADYATMADJA;Universitas Gadjah Mada;;0;2005;#N/A;L7CI7m0gUJcC;IiJw8-8AAAAJ
316;Pemodelan logika pemeriksaan temporal linier dengan buchi automata= Logic checking linear temporal with buchi automata;L Sihite, R Wardoyo;Sains dan Sibernatika;18 (2005);0;2005;#N/A;dQ2og3OwTAUC;IiJw8-8AAAAJ
317;Sistem pendukung keputusan pemberian izin trayek angkutan kota:: Studi kasus pada Pemerintah Kota Makassar;R Wardoyo;Text;;0;2005;#N/A;ye4kPcJQO24C;IiJw8-8AAAAJ
318;Aplikasi WAP untuk pendaftaran user Laboratorium dan Praktikum:: Studi kasus di STMIK AKAKOM Yogyakarta;D LIBRADO;Universitas Gadjah Mada;;0;2005;#N/A;LjlpjdlvIbIC;IiJw8-8AAAAJ
319;Visualisasi sistem 1nformasi jaringan distribusi listrik (Studi Kasus Kota Denpasar= A Visualisation of Information System for ElectricityDistribution Network (Case Study of …;INGA Astawa, R Wardoyo;Sains dan Sibernatika;18 (2005);0;2005;#N/A;t6usbXjVLHcC;IiJw8-8AAAAJ
320;Analisis dan perancangan menggunakan pemodelan UML untuk implementasi sistem informasi manajemen penerangan jalan umum;DB HERTANTO;Universitas Gadjah Mada;;0;2005;#N/A;olpn-zPbct0C;IiJw8-8AAAAJ
321;Sistem kompensasi jasa medis:: STudi kasus pada RSUD Wates Kabupaten Kulon Progo;N ADIJONO;Universitas Gadjah Mada;;0;2005;#N/A;hMod-77fHWUC;IiJw8-8AAAAJ
322;Sistem informasi penilaian akreditasi program studi strata-1;R Wardoyo;Text;;0;2004;#N/A;Ri6SYOTghG4C;IiJw8-8AAAAJ
323;Pemodelan logika pemeriksaan temporal linier dengan Buchi Automata;L SIHITE;Universitas Gadjah Mada;;0;2004;#N/A;YohjEiUPhakC;IiJw8-8AAAAJ
324;Sistem pendukung keputusan mutasi jabatan struktural:: Studi kasus pada Sekretariat Daerah Provinsi NAD;M FADHLI;Universitas Gadjah Mada;;0;2004;#N/A;rmuvC79q63oC;IiJw8-8AAAAJ
325;"Perbandingan metode enkripsi Citra berbasis sistem Chaos antara"" Simple Chaos Based Image Encryption menggunakan satu kunci dan dua kunci"" dengan"" Chaotic Key Based Algorithm""";S SOPLANIT, R Wardoyo;Text;;0;2004;#N/A;_axFR9aDTf0C;IiJw8-8AAAAJ
326;Sistem informasi manajemen pemasaran perguruan tinggi:: Studi kasus ABA YIPK Yogyakarta;GA PUTRA;Universitas Gadjah Mada;;0;2004;#N/A;86PQX7AUzd4C;IiJw8-8AAAAJ
327;Perbandingan metode enkripsi Citra berbasis sistem Chaos antara;S SOPLANIT;Universitas Gadjah Mada;;0;2004;#N/A;KUbvn5osdkgC;IiJw8-8AAAAJ
328;Clustering dengan Algoritma Genetika untuk sistem pengenalan pola keluaran multisensor penciuman pada pengidentifikasian aroma kopi;B TRIANTORO;Universitas Gadjah Mada;;0;2004;#N/A;uc_IGeMz5qoC;IiJw8-8AAAAJ
329;Penggunaan algoritma fuzzy simulated annealing dalam optimisasi penjadwalan multi constraint;N FITRIYATI;Universitas Gadjah Mada;;0;2004;#N/A;yB1At4FlUx8C;IiJw8-8AAAAJ
330;Rancang bangun sistem pendukung pengambilan keputusan investasi alat medis:: Studi kasus pada Rumah Sakit Umum Daerah Wonosari Gunungkidul;H JATMIKA;Universitas Gadjah Mada;;0;2004;#N/A;XD-gHx7UXLsC;IiJw8-8AAAAJ
331;Aplikasi prediksi nilai tukar valuta asing;S PRIYANTA;Universitas Gadjah Mada;;0;2004;#N/A;1qzjygNMrQYC;IiJw8-8AAAAJ
332;Sistem pendukung keputusan penentuan daerah lokasi perumahan:: Studi kasus di Kabupaten Banyumas;T CAHYONO;Universitas Gadjah Mada;;0;2004;#N/A;q3oQSFYPqjQC;IiJw8-8AAAAJ
333;Visualisasi sistem informasi jaringan distribusi listrik:: Studi kasus Kota Denpasar;I ASTAWA;Universitas Gadjah Mada;;0;2004;#N/A;D_sINldO8mEC;IiJw8-8AAAAJ
334;Aplikasi sistem fuzzy untuk penentuan gaji pegawai pada perusahaan manufaktur;L SITORUS;Universitas Gadjah Mada;;0;2004;#N/A;WbkHhVStYXYC;IiJw8-8AAAAJ
335;Sistem pendukung keputusan pengadaan dan pendistribusian guru Sekolah Dasar berbasis WEB;DJM SEMBIRING;Universitas Gadjah Mada;;0;2004;#N/A;35N4QoGY0k4C;IiJw8-8AAAAJ
336;Pemodelan penstabil sistem tenaga listrik berbasis Logika Fuzzy;J PURNOMO;Universitas Gadjah Mada;;0;2004;#N/A;NMxIlDl6LWMC;IiJw8-8AAAAJ
337;Penggunaan metode non numerik serta semi numerik dalam masalah pengambilan keputusan kelompok yang berbasis pada relasi preferensi fuzzy= The Use of Non-Numeric and Semi …;ZKA Baizal, R Wardoyo;Sains dan Sibernatika;17 (2004);0;2004;#N/A;RHpTSmoSYBkC;IiJw8-8AAAAJ
338;Pencampuran (Mixing) nada-nada musik berbasis komputer;MAS EKOWATI;Universitas Gadjah Mada;;0;2003;#N/A;anf4URPfarAC;IiJw8-8AAAAJ
339;Sistem informasi untuk analisis tingkat kesehatan bank;A MASKUR, R Wardoyo;Text;;0;2003;#N/A;LO7wyVUgiFcC;IiJw8-8AAAAJ
340;Pengklusteran secara fuzzy untuk data mikrokomputer;R Wardoyo;Text;;0;2003;#N/A;FAceZFleit8C;IiJw8-8AAAAJ
341;Penerapan metode pengambilan keputusan multitaraf menggunakan fuzzy automata dalam sistem seleksi;J SUPRIYONO;Universitas Gadjah Mada;;0;2003;#N/A;_FM0Bhl9EiAC;IiJw8-8AAAAJ
342;Perangkat linak untuk optimasi pemotongan material berdimensi-satu dengan pemrograman gol linier:: Studi kasus pada industri kontruksi alumunium;L LINAWATI;Universitas Gadjah Mada;;0;2003;#N/A;9pM33mqn1YgC;IiJw8-8AAAAJ
343;Sistem berbasis pengetahuan untuk analisa penyebab dan penanganan kerusakan jalan aspal beton;R Wardoyo;Universitas Gadjah Mada;;0;2003;#N/A;4fGpz3EwCPoC;IiJw8-8AAAAJ
344;Perancangan dan implementasi sistem informasi obyek wisata di Daerah Istimewa Yogyakarta;D KUNCORO;Universitas Gadjah Mada;;0;2003;#N/A;kh2fBNsKQNwC;IiJw8-8AAAAJ
345;Optimalisasi penjadualan multi constraint menggunakan Logika Fuzzy;R Wardoyo;Text;;0;2003;#N/A;EkHepimYqZsC;IiJw8-8AAAAJ
346;Penggunaan algoritma genetik pada program goal bilangan bulat campuran nonlinier fuzzy untuk menyelesaikan masalah optimasi reliabilitas sistem;R Wardoyo;Text;;0;2002;#N/A;5qfkUJPXOUwC;IiJw8-8AAAAJ
347;Penggunaan jalur telepon untuk pengendalian peralatan elektronik dan sistem keamanan rumah berbasis komputer;I YATINI B, R Wardoyo;Text;;0;2002;#N/A;ClCfbGk0d_YC;IiJw8-8AAAAJ
348;Penggunaan root file system pada network file system berbasis sistem operasi GNU/Linux sebagai dasar pengembangan teknologi informasi;E UTAMI;Universitas Gadjah Mada;;0;2002;#N/A;FPJr55Dyh1AC;IiJw8-8AAAAJ
349;Model keputusan linguistik untuk seleksi penempatan pegawai pada permasalahan manajemen personalia;D SUHAEDI, R Wardoyo;Text;;0;2002;#N/A;0N-VGjzr574C;IiJw8-8AAAAJ
350;Sistem pengolahan data untuk menganalisis perilaku konsumen dalam berbelanja:: Studi kasus di pasar swalayan Sri Ratu Pemuda Semarang;P UTOMO;Universitas Gadjah Mada;;0;2002;#N/A;edDO8Oi4QzsC;IiJw8-8AAAAJ
351;Mobile banking:: Aplikasi WAP pada perbankan;DW WIKANDHANA;Universitas Gadjah Mada;;0;2002;#N/A;Ug5p-4gJ2f0C;IiJw8-8AAAAJ
352;Basis data relasional untuk penyimpanan data bertipe bebas pada aplikasi berbasis WEB;K Mustofa, R Wardoyo, B Nurcahyo;Teknosains;15 (2002);0;2002;#N/A;t7zJ5fGR-2UC;IiJw8-8AAAAJ
353;Aplikasi bilangan fuzzy pada permasalahan program linear fuzzy;EH PARMADI;Universitas Gadjah Mada;;0;2001;#N/A;vbGhcppDl1QC;IiJw8-8AAAAJ
354;APLIKASI LOGIKA FUZZY UNTUK PEMBENTUKAN TIPE DATA FUZZY DAN QUERYNYA PADA SISTEM BASIS DATA;DRS Saputro, R Wardoyo;Teknosains;14 (2001);0;2001;#N/A;uLbwQdceFCQC;IiJw8-8AAAAJ
355;Algoritma heuristik untuk masalah penugasan dalam sistim terdistribusi;R Wardoyo;Text;;0;2001;#N/A;4JMBOYKVnBMC;IiJw8-8AAAAJ
356;MODEL MESIN INFERENSI PADA SISTEM PAKAR DENGAN LOGIKA SAMAR (Model of Inference Engine in Expert Systems Using Fuzzy Logic);S Mulyana, R Wardoyo;Teknosains;13 (2000);0;2000;#N/A;tS2w5q8j5-wC;IiJw8-8AAAAJ
357;METODE THRESHOLDING CITRA KOMPUTER BERDASARKAN HISTOGRANI CITRA: PENDEKATAN FUNGSI EKSPONENSIAL;R Wardoyo;text;;0;2000;#N/A;4OULZ7Gr8RgC;IiJw8-8AAAAJ
358;Sistem kunci publik berdasarkan matriks invers tergeneralisasi;B Murtiyasa;Universitas Gadjah Mada;;0;2000;#N/A;M05iB0D1s5AC;IiJw8-8AAAAJ
359;THE APPLICATIONS OF STANDARD COLOUR MAPS IN COMPUTER GRAPHICS.;RETANTYO. WARDOYO;;;0;1989;#N/A;MpfHP-DdYjUC;IiJw8-8AAAAJ
360;Database server access framework;B Sugiantoro, R Wardoyo, S Hartati, JE Istiyanto;Proceeding of the;3rd International Conference on Information and;0;#N/A;#N/A;Dem6FJhTUoYC;IiJw8-8AAAAJ
361;Prediction of Length of Study of Student Applicants Using Case Based Reasoning;US Aesyi, R Wardoyo;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);13 (1), 11-2;0;#N/A;#N/A;-7ulzOJl1JYC;IiJw8-8AAAAJ
362;Algoritme Genetika untuk Mengurangi Galat Prediksi Metode Item-based Collaborative Filtering;IW Jepriana, R Wardoyo;BIMIPA;25 (2), 165-17;0;#N/A;#N/A;jFemdcug13IC;IiJw8-8AAAAJ
363;Grey-Level Co-Occurrence Matrix Method to Overcome Difference of Object Direction on Image Content Searching Process;B Hartono, A Harjoko, R Wardoyo, JE Istiyanto;;;0;#N/A;#N/A;DBa1UEJaJKAC;IiJw8-8AAAAJ
364;SPK UNTUK MEREKOMENDASIKAN KESESUAIAN LAHAN PADA KOMODITAS TANAMAN PRIORITAS DENGAN PROFILE MATCHING DAN AHP;K Khairunnisa, R Wardoyo;Jurnal Ilmu Komputer;10 (2), 15-2;0;#N/A;#N/A;rHJHxKgnXwkC;IiJw8-8AAAAJ
365;Sistem Pendukung Keputusan Kelompok Evaluasi Kinerja Proyek ICT Menggunakan Hybrid Metode AHP, TOPSIS dan Copeland Score (Studi Kasus: Instansi Pemerintah Daerah);H Setiawan, JE Istiyanto, R Wardoyo, P Santoso;;;0;#N/A;#N/A;yFnVuubrUp4C;IiJw8-8AAAAJ
366;REVIEW DECISION SUPPORT SYSTEMS DALAM FUNGSI MANAJEMEN DAN METODE YANG DIGUNAKANNYA;A Amborowati, R Wardoyo;;;0;#N/A;#N/A;4vMrXwiscB8C;IiJw8-8AAAAJ
367;Exhibition Interior Design Darwis Triadi School in Surabaya, with Concept of Material forms and Cultural Heritage;RA Wardoyo, SV Maharani;;;0;#N/A;#N/A;WJVC3Jt7v1AC;IiJw8-8AAAAJ
368;Fuzzy AHP Non-Additive Pada Keputusan Pendirian Klinik Bersalin Daerah;A Awaluddin, R Wardoyo;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);5 (2;0;#N/A;#N/A;b1wdh0AR-JQC;IiJw8-8AAAAJ
369;STANDARISASI KODE DAN DATA DALAM DESAIN DATABASE;E Sutanta, R Wardoyo;;;0;#N/A;#N/A;p__nRnzSRKYC;IiJw8-8AAAAJ
370;Artificial Intelligence on Computer Based Chess Game: An Implementation of Alpha-Beta-Cutoff Search Method;AD Sano, R Wardoyo;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);1 (2;0;#N/A;#N/A;9Nmd_mFXekcC;IiJw8-8AAAAJ
371;Rancang Bangun Sistem Pendukung Keputusan Kelompok untuk Amnesis, Diagnosis dan Terapi Gangguan Jiwa;S Kusumadewi, S Hartati, R Wardoyo, A Harjoko;;;0;#N/A;#N/A;W5xh706n7nkC;IiJw8-8AAAAJ
372;Survey Teknik Klasifikasi Dalam Data Mining;D Ermatita, R Wardoyo;Prosiding Seminar Internasional Hasil Hasil Penelitian Tahun;200;0;#N/A;#N/A;wbdj-CoPYUoC;IiJw8-8AAAAJ
373;PROBLEM PERBEDAAN KODE DATA DALAM RANCANGAN DATABASE DAN STRATEGI PENYELESAIANNYA UNTUK SINKRONISASI DATA CODE DATA DIFFERENCES IN DATABASE AND STRATEGY RESOLUTION FOR DATA …;E Sutanta, R Wardoyo;;;0;#N/A;#N/A;J-pR_7NvFogC;IiJw8-8AAAAJ
374;Penerapan Network Steganography Menggunakan Metode Modifikasi LACK Dan Layanan Message Authentication Code Pada Voip;H Azis, R Wardoyo;;;0;#N/A;#N/A;V3AGJWp-ZtQC;IiJw8-8AAAAJ
375;Optimasi Cluster Pada Fuzzy C-Means Menggunakan Algoritma Genetika Untuk Menentukan Nilai Akhir;PE Masudia, R Wardoyo;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);6 (1;0;#N/A;#N/A;LPZeul_q3PIC;IiJw8-8AAAAJ
376;Executing board;H Guyennet, JC Lapayre, S Ramadass, R Budiarto, CH Yong, ...;;;0;#N/A;#N/A;dshw04ExmUIC;IiJw8-8AAAAJ
377;PENGGUNAAN ALGORITMA C4. 5 DAN LOGIKA FUZZY UNTUK KLASIFIKASI TALENTA KARYAWAN;NGAPH Saptarini, R Wardoyo;;;0;#N/A;#N/A;SeFeTyx0c_EC;IiJw8-8AAAAJ
378;Statistical Analysis of the Open Source Software Projects from Sourceforge. net;AWR Emanuel, R Wardoyo, JE Istiyanto, K Mustofa;;;0;#N/A;#N/A;j3f4tGmQtD8C;IiJw8-8AAAAJ
379;DEVELOPMENT OF DISTRIBUTION APPLICATION USING INTELLIGENT MOBILE AGENT APPROACH FOR ACCESSING THE PROGRESS STATUS OF ENTERPRISE PROJECTS;S Azhari, R Wardoyo, S Hartati;;;0;#N/A;#N/A;TQgYirikUcIC;IiJw8-8AAAAJ
