no;title;author;journal;number;cites;year;cid;pubid;id
94;INDUKSI PEMBUNGAAN TANAMAN ANGGREK Phalaenopsis amabilis (L) Blume DENGAN PERLAKUAN BENZILADENIN SECARA IN VITRO;BS UTAMI, E Semiarti;Universitas Gadjah Mada;;0;2014;#N/A;j3f4tGmQtD8C;Z9KwPZEAAAAJ
95;Optimasi Medium untuk Kultur in vitro Anggrek Vanda tricolor Lindl. var. suavis forma Merapi;E Semiarti, S Darmasiwi;;;0;2013;#N/A;g5m5HwL7SMYC;Z9KwPZEAAAAJ
96;Peranan Vitamin C dan Acetosyringone pada Transformasi genetik anggrek Vanda tricolor Lindl. var. suavis melalui Agrobacterium tumefaciens;E Semiarti;Bionatura;14 (3);0;2012;#N/A;3s1wT3WcHBgC;Z9KwPZEAAAAJ
97;Kebutuhan Inovasi Dalam Pengembangan Industri Anggrek yang Berdaya saing Dan Berbasis Sumber Daya Lokal;E Semiarti;;;0;2012;#N/A;P5F9QuxV20EC;Z9KwPZEAAAAJ
98;Environmental conservation indonesia orchid Vanda tricolor Lindl. suavis varieties through in vitro culture of embryos.;R Dwiyani, A Purwantoro, A Indrianto, E Semiarti;Bumi Lestari;12 (1), 93-98;0;2012;#N/A;Fu2w8maKXqMC;Z9KwPZEAAAAJ
99;Cover dan Daftar Isi;R Sulistianingsih, A Purwantoro, W Mangoendidjojo, E Semiarti;Jurnal Ilmiah Aplikasi Isotop dan Radiasi;8 (1);0;2012;#N/A;9vf0nzSNQJEC;Z9KwPZEAAAAJ
100;Micropropagations of Vanda tricolor Lindl. Var Suavis forma Bali Carrying KNOTTED1-LIKE Arabidopsis thaliana (KNATI) Gene;R Dwiyani, A Purwantoro, A Indrianto, E Semiarti;;;0;2012;#N/A;uWQEDVKXjbEC;Z9KwPZEAAAAJ
101;Multishoots Production in The 3S:: KNAT1 Transformant of Coelogyne pandurata Lindley Orchid Plants;E Semiarti, EF Ginanjar, RL Nurwulan, Y Machida, C Machida;;;0;2012;#N/A;UxriW0iASnsC;Z9KwPZEAAAAJ
102;The Roles of Preculture Treatment and Ascorbic Acid on Agrobacterium-mediated Transformation of Indonesian Wild Orchids Vanda tricolor Lind.;R Dwiyani, A Purwantoro, A Indrianto, E Semiarti;;;0;2012;#N/A;nb7KW1ujOQ8C;Z9KwPZEAAAAJ
103;KARAKTERISASI T-DNA pGAS102 PEMBAWA GEN PaFT1 UNTUK TRANSFER GEN PEMBUNGAAN PADA ANGGREK Dendrobium aphyllum Roxb. DENGAN AGROBAKTERIUM;M Wisnu;Universitas Gadjah Mada;;0;2012;#N/A;BqipwSGYUEgC;Z9KwPZEAAAAJ
104;PERBANYAKAN TUNAS DENGAN PENYISIPAN GEN KNAT1 PADA ANGGREK HITAM (Coelogyne pandurata Lindl.) MELALUI Agrobacterium tumefac;RL Nurwulan;Universitas Gadjah Mada;;0;2012;#N/A;dhFuZR0502QC;Z9KwPZEAAAAJ
105;Establishment of High-Frequency Genetic Transformation of the Indonesian Orchid Species Mediated by Agrobactrium tumefaciens;E Semiarti, A Indrianto, A Purwantoro, INA Martiwi, YML Feroniasanti, ...;;;0;2011;#N/A;uLbwQdceFCQC;Z9KwPZEAAAAJ
106;The Continous Function of KNAT1 gene on Secondary Shoot Growth in Micropropagation of Indonesia Black Orchid Coelogyne pandurata Lindley Transgenic;E Semiarti, EF Ginanjar, RL Nurwulan, Y Machida, C Machida;;;0;2011;#N/A;abG-DnoFyZgC;Z9KwPZEAAAAJ
107;Agrobacterium-Mediated Transformation of An Indonesian Wild Orchid Vanda Tricolor Lindl. Var Suavis;R Dwiyani, A Purwantoro, A Indrianto, E Semiarti;;;0;2011;#N/A;yD5IFk8b50cC;Z9KwPZEAAAAJ
108;Produksi senyawa bioaktif antimikroba pada Dumortiera hirsuta dengan bioteknologi kultur jaringan: Identifikasi senyawa bioaktif antimikroba pada lumut hati (Dumortiera hirsuta);SS Junairiah, S Moeljopawiro, E Semiarti, D Ni'matuzahroh;UNIVERSITAS AIRLANGGA;;0;2011;#N/A;dfsIfKJdRG4C;Z9KwPZEAAAAJ
109;PENGARUH KOMBINASI PUPUK ANORGANIK DAN CASEIN HYDROLISATE PADA PERTUMBUHAN IN VITRO EMBRIO ANGGREK Spathoglottis plicata Blume;SP TRI SARTIKONINGSIH;Universitas Gadjah Mada;;0;2011;#N/A;8k81kl-MbHgC;Z9KwPZEAAAAJ
110;Agrobacterium-Mediated Genetic Transformation of Indonesian Black Orchid Coelogyne pandurata Lindley;E Semiarti, A Indrianto, EA Suyono, RL Nurwulan, IS Mercuriani, ...;;;0;2010;#N/A;XiSMed-E-HIC;Z9KwPZEAAAAJ
111;Green Fluorescent Protein Pada Ubur-Ubur Lokal Sebagai Alternatif Marka DNA;CK Fusianto, ZA Tanjung, N Aminjoyo, E Semiarti;;;0;2010;#N/A;KxtntwgDAa4C;Z9KwPZEAAAAJ
112;Genetic Transformation of the Indonesian Black Orchid (Coelogyn pandurata) through Agrobactrium tumefaciens for Micropropagation;E Semiarti, A Indrianto, EA Suyono, RL Nurwulan, R Restiani, Y Machida, ...;;;0;2010;#N/A;CHSYGLWDkRkC;Z9KwPZEAAAAJ
113;Pemanfaatan Gen Kunci Penumbuh Tunas KNATI (Knotted I-Like Arabidopsis thaliana) dalam Organogenesis Tanaman Anggrek;R Dwiyani, A Purwantoro, A Indrianto, E Semiarti;;;0;2010;#N/A;NhqRSupF_l8C;Z9KwPZEAAAAJ
114;Analisis Keragaman Genetik Mutan Anggrek Phalaenopsis amabilis (L.) Blume dengan RAPD;R Sulistyaningsih, E Semiarti, A Purwantoro, W Mangoendidjojo;;;0;2010;#N/A;b0M2c_1WBrUC;Z9KwPZEAAAAJ
115;HOMOLOGI FUNGSI GEN KNAT1 (Knotted 1–like Arabidopsis thaliana) PADA ANGGREK BULAN Phalaenopsis amabilis (L.) Bl. DENGAN MEDIATOR Agrobacterium tumefaciens;S Isminingsih, E Semiarti, A Purwantoro;Jurnal Agroekoteknologi;1 (1);0;2009;#N/A;M05iB0D1s5AC;Z9KwPZEAAAAJ
116;TRANSFORMASI GEN ARABIDOPSIS ASYMETRIC LEAVES2 (AS2) PADA ANGGREK PHALAENOPSIS AMABILIS (L.) Blume DENGAN MEDIATOR AGROBAKTERIUM TUMEFACIENS;VE Windiastri, E Serniarti;Widyariset;12 (1), 155-164;0;2009;#N/A;B3FOqHPlNUQC;Z9KwPZEAAAAJ
117;Morpho-histology and genotype dependence of in vitro morphogenesis in mature embryo cultures of wheat.;E Semiarti, AF Milasari, DK Sari, N Fitriana, S Galuh, KB Pandey, SI Rizvi, ...;Pakistan Journal of Biological Sciences;20 (5), 270-278;0;2009;#N/A;WqliGbK-hY8C;Z9KwPZEAAAAJ
118;Peningkatan Kecepatan Pertumbuhan Embrio Phalaenopsis Amabilis (L.) Blume Pada Medium Diperkaya Dengan Ekstrak Tomat Dan Likopen;IS Mercuriani, E Semiarti;Seminar Nasional Biologi XX dan Kongres Perhimpunan Biologi Indonesia XIV di …;;0;2009;#N/A;WbkHhVStYXYC;Z9KwPZEAAAAJ
119;The Effects of α-Naphtalene acetic acid on the successful pollination and fruit ripening of Phalaenopsis Orchids;AB Sasongko, K Dewi, E Semiarti;;;0;2009;#N/A;dshw04ExmUIC;Z9KwPZEAAAAJ
120;The Comparison of Morphological and Molecular Characters of Vanda trcolor Lindl. Merapi, Bali, East Java and West Java Forms;E Semiarti, A Purwantoro, R Dwiyanti, T Swandari, ES Lestari;;;0;2009;#N/A;1sJd4Hv_s6UC;Z9KwPZEAAAAJ
121;Development of methods for Agrobacterium-mediated transformation of the wild orchid species Phalaenopsis amabilis and its application;E Semiarti, A Indrianto, S Isminingsih, N Suseno;;;0;2009;#N/A;xtRiw3GOFMkC;Z9KwPZEAAAAJ
122;In Vitro Germination of the Black Orchid (Coelogyne pandurata Lindl.);RLI Nurwulan, R Restianti, E Semiarti;;;0;2009;#N/A;f2IySw72cVMC;Z9KwPZEAAAAJ
123;International WIPO Patent: Method for Transforming Plant of Family Orchidaceae;Y Machida, E Semiarti, C Machida;World Intellectual Property Organization (WIPO);;0;2009;#N/A;D03iK_w7-QYC;Z9KwPZEAAAAJ
124;Mikropropagasi Tanaman Anggrek Hitam Coelogyn pandurata Lindl. Dengan Penyisipan Gen Penumbuh Tunas melalui Agrobacterium tumefaciens;E Semiarti, RL Nurwulan, R Restiyani;;;0;2009;#N/A;hMod-77fHWUC;Z9KwPZEAAAAJ
125;Respon eksplan wortel (Daucus carota L.) varietas New nantes terhadap 2, 4-D pada kultur in-vitro;A PRIYANTA, E Semiarti;Universitas Gadjah Mada;;0;2009;#N/A;qUcmZB5y_30C;Z9KwPZEAAAAJ
126;APLIKASI TEKNIK EMBRIOGENESIS MIKROSPORA UNTUK MERAKIT GALUR MURNI PADI (Oryza saliva. L);A Indrianto;text;;0;2009;#N/A;4DMP91E08xMC;Z9KwPZEAAAAJ
127;Peningkatan Frekuensi Pembentukan Tunas pada Mikropropagasi Tanaman Anggrek Hitam (Coe/ogyne pandurata Lindley) dengan Teknologi Tanaman Transgenik;E Semiarti;text;;0;2009;#N/A;_kc_bZDykSQC;Z9KwPZEAAAAJ
128;Konservasi Anggrek Alam Vanda tricolor Lindl Asli Indonesia melalui Perbanyakan Somaklonal;A Purwantoro;text;;0;2009;#N/A;Se3iqnhoufwC;Z9KwPZEAAAAJ
129;Isolation and Characterization of PHALAENOPSIS ORCHID HOMEOBOX1 (POH1) cDNAs, KNOTTED1-LIKE HOMEOBOX genes in Phalaenopsis amabilis Orchid;E Semiarti, T Ishikawa, Y Yoshioka, M Ikezaki, Y Machida, C Machida;;;0;2008;#N/A;EUQCXRtRnyEC;Z9KwPZEAAAAJ
130;The influence of Î±-Naphtaleneacetic Acid (NAA) on somatic embryogenesis moon orchid Phalaenopsis amabilis (L.) Bl.;EDYSW UTAMI, I SUMARDI, T TARYONO, E SEMIARTI;Biodiversitas Journal of Biological Diversity;8 (4);0;2007;#N/A;u9iWguZQMMsC;Z9KwPZEAAAAJ
131;Protein synthesis during somatic embryogenesis of moon orchid Phalaenopsis amabilis (L.) Bl.;EDYSW UTAMI, I SOEMARDI, T TARYONO, E SEMIARTI;Biodiversitas Journal of Biological Diversity;8 (3);0;2007;#N/A;geHnlv5EZngC;Z9KwPZEAAAAJ
132;Shoot Development Programs in Phalaenopsis amabilis Orchid Plant;E Semiarti, A Indrianto, N Suseno, VE Windiastri, S Isminingsih, ...;Plant and Cell Physiology Supplement Supplement to Plant and Cell Physiology …;;0;2007;#N/A;RHpTSmoSYBkC;Z9KwPZEAAAAJ
133;Fungsi ganda Green Fluorescent Protein (GFP) pada sistem transformasi gen dengan mediator Agrobacterium pada tanaman anggrek Phalaenopsis amabilis (L.) BI:: Sebagai gen pelapor …;INA MARTIWI;Universitas Gadjah Mada;;0;2007;#N/A;YOwf2qJgpHMC;Z9KwPZEAAAAJ
134;シロイヌナズナの ASYMMETRIC LEAVES2 の解析;Y Ueno, S Araki, H Iwakawa, E Semiarti, T Ishikawa, H Tsukaya, ...;日本植物生理学会年会およびシンポジウム 講演要旨集 第;45 回日本植物生理学会年会 …;0;2004;#N/A;zA6iFVUQeVQC;Z9KwPZEAAAAJ
135;Transformasi gen AS2 (Asymmetric Leaves2) Arabidopsis pada angrek bulan Phalaenopsis amabilis (L.) Bl;E HANDAYANI;Universitas Gadjah Mada;;0;2004;#N/A;blknAaTinKkC;Z9KwPZEAAAAJ
136;Analyses of ASYMMETRIC LEAVES2 in arabidopsis;Y Ueno, S Araki, H Iwakawa, E Semiarti, T Ishikawa, H Tsukaya, ...;PLANT AND CELL PHYSIOLOGY;45, S164-S164;0;2004;#N/A;mVmsd5A6BfQC;Z9KwPZEAAAAJ
137;Transformasi Gen KNAT1 (Knotted1 like Arabidopsis thaliana) pada Anggrek Bulan Phalaenopsis amabilis (L.) Bl;S ISMININGSIH;Universitas Gadjah Mada;;0;2004;#N/A;eQOLeE2rZwMC;Z9KwPZEAAAAJ
138;Screening of partners of ASYMMETRIC LEAVES2;Y Ueno, T Matsumoto, H Iwakawa, M Nakazawa, T Souma, M Ikezaki, ...;Plant and Cell Physiology Supplement Supplement to Plant and Cell Physiology …;;0;2003;#N/A;bEWYMUwI8FkC;Z9KwPZEAAAAJ
139;ASYMMETRIC LEAVES1 and ASYMMETRIC LEAVES2 proteins of Arabidopsis thaliana forms a protein complex that is involved in a symmetrical leaf development;H Iwakawa, E Semiarti, Y Ueno, T Souma, S Kojima, H Tsukaya, ...;PLANT AND CELL PHYSIOLOGY;44, S145-S145;0;2003;#N/A;QIV2ME_5wuYC;Z9KwPZEAAAAJ
140;Plant Anatomy and Morphology Plant Anatomy and Morphology, 102-134, 1962;H Iwakawa, Y Ueno, E Semiarti, H ONOUCHI, S KOJIMA, H TSUKAYA, ...;Plant and cell physiology;43 (5), 467-478;0;2002;#N/A;SdhP9T11ey4C;Z9KwPZEAAAAJ
141;Amplification of Azospirillum sp. JG3 glpd gene fragment using degenerate primers generated by web-based tools.;TJ Raharjo, NY Haryono, DR Nataningtyas, EN Alfiraza, D Pranowo, ...;American Journal of Biochemistry and Molecular Biology;6 (2), 345-351;0;2002;#N/A;eq2jaN3J8jMC;Z9KwPZEAAAAJ
142;ASYMMETRIC LEAVES2 and ASYMMETRIC LEAVES1 proteins of Arabidopsis thaliana forms a protein complex that is involved in a development of symmetrical leaves;H Iwakawa, E Semiarti, Y Ueno, S Kojima, H Tsukaya, C Machida, ...;PLANT AND CELL PHYSIOLOGY;43, S137-S137;0;2002;#N/A;4TOpqqG69KYC;Z9KwPZEAAAAJ
143;The role of Asymmetric Leaves 1 and 2 in formation of arabidopsis leaf symmetry;C Machida, E Semiarti, Y Ueno, I Hidekazu, H Tsukaya, Y Machida;Development Growth & Differentiation;43, S23;0;2001;#N/A;tS2w5q8j5-wC;Z9KwPZEAAAAJ
144;Molecular-genetic analysis of the ASYMMETRIC LEAVES2 (AS2) gene of Arabidopsis thaliana;E Semiarti;名古屋大学;;0;2001;#N/A;OU6Ihb5iCvQC;Z9KwPZEAAAAJ
145;The transposition pattern of the Ac element in tobacco [Nicotiana tabacum] cultured cells;E Semiarti, H Onouchi, S Torikai, T Ishikawa, Y Machida, C Machida;Genes and Genetic Systems (Japan);;0;2001;#N/A;hFOr9nPyWt4C;Z9KwPZEAAAAJ
146;ANALYSES OF THE FUNCTIONS OF AS1 AND AS2 IN ARABIDOPSIS;Y Ueno, H Iwakawa, C Machida, E Semiarti, S Araki, F Ogasawara, ...;Plant and cell physiology;42, s67;0;2001;#N/A;-f6ydRqryjwC;Z9KwPZEAAAAJ
147;ANALYSIS OF THE EXPRESSION PATTERN OF GENES WHICH ARE RELATED TO THE LEAF DEVELOPMENT;Y UENO, S KITAKURA, H IWAKAWA, E SEMIARTI, C MACHIDA, ...;Plant and cell physiology;41, s213;0;2000;#N/A;L8Ckcad2t8MC;Z9KwPZEAAAAJ
148;MOLECULAR-GENETIC ANALYSIS OF THE AS2 GENE ON THE MECHANISM OF SYMMETRICAL LEAF DEVEL OPMENT IN Arabidopsis thaliana;E SEMIARTI, H IWAKAWA, H TSUKAYA, H ONOUCHI, C MACHIDA, ...;Plant and cell physiology;41, s212;0;2000;#N/A;ufrVoPGSRksC;Z9KwPZEAAAAJ
149;The transposition pattern of the Ac element and its use for targeted transposition in Arabidopsis thaliana;Y Machida, H Onouchi, H Tanaka, S Hamada, T Ishikawa, E Semiarti, ...;Proceedings of the Botanical Society of Korea Conference;11-15;0;1999;#N/A;7T2F9Uy0os0C;Z9KwPZEAAAAJ
150;The role of the ASYMMETRIC LEAVES 2 (AS2) gene of Arabidopsis thaliana in leaf development;E SEMIARTI, H ONOUCHI, H TSUKAYA, C MACHIDA, Y MACHIDA;日本植物学会大会研究発表記録= Proceedings of the annual meeting of the …;;0;1998;#N/A;maZDTaKrznsC;Z9KwPZEAAAAJ
151;トランスポソン Ac の転移マップを利用した遺伝子クローニング;尾之内均， 浜田進， 小泉順， 町田千代子， 町田泰則;日本植物学会大会研究発表記録= Proceedings of the annual meeting of the …;;0;1996;#N/A;M3NEmzRMIkIC;Z9KwPZEAAAAJ
152;Pengembangan metode fusi protoplas untuk pemuliaan tanaman anggrek;E SEMIARTI;Universitas Gadjah Mada;;0;1989;#N/A;0EnyYjriUFMC;Z9KwPZEAAAAJ
153;Keanekaragaman anggrek di Daerah Istimewa Yogyakarta;A SETIAJI, A MUNA, FP JATI, F PUTRI, E SEMIARTI;;;0;#N/A;#N/A;N5tVd3kTz84C;Z9KwPZEAAAAJ
154;Induksi tunas dari protokorm intak dan fase awal perkembangan Dendrobium phalaenopsis secara in vitro;A SETIAJI, N SETIARI, E SEMIARTI;;;0;#N/A;#N/A;VL0QpB8kHFEC;Z9KwPZEAAAAJ
155;Peranan Vitamin C dan aCetosyringone Pada transformasi genetik anggrek Vanda tricolor Lindl. var. suavis meLaLui Agrobacterium tumefaciens;R Dwiyani, A Purwantoro, A Indrianto, E Semiarti;Bionatura;14 (3;0;#N/A;#N/A;J-pR_7NvFogC;Z9KwPZEAAAAJ
156;GENE DISCOVERY RELATED TO VEGETATIVE AND TRANSITION FROM VEGETATIVE TO REPRODUCTIVE STAGE IN PLANT DEVELOPMENT;E Semiarti;PRE-BREEDING AND GENE DISCOVERY FOR FOOD AND RENEWABLE ENERGY SECURITY;7;0;#N/A;#N/A;vRqMK49ujn8C;Z9KwPZEAAAAJ
157;INOVASI Online;E Semiarti, A Indrianto, A Purwantoro, S Isminingsih, N Suseno, ...;;;0;#N/A;#N/A;NMxIlDl6LWMC;Z9KwPZEAAAAJ
158;Genetic Transformation of the Indonesian Black Orchid (Coelogyne pandurata Lindley) through Agrobacterium tumefaciens for Micropropagation Endang Semiarti1, 2, Ari Indrianto1 …;E Semiarti, A Indrianto, EA Suyono, RL Nurwulan, R Restiani;;;0;#N/A;#N/A;TFP_iSt0sucC;Z9KwPZEAAAAJ
159;PENGARUH IRRADIASI SINAR GAMMA PADA PERTUMBUHAN PLANTLET;R Sulistianingsih, W Mangoendidjojo, A Purwantoro, E Semiarti;;;0;#N/A;#N/A;MXK_kJrjxJIC;Z9KwPZEAAAAJ
