no;title;author;journal;number;cites;year;cid;pubid;id
12;Electre methods in solving group decision support system bioinformatics on gene mutation detection simulation;S Hartati, R Wardoyo, A Harjoko, J Palembang-prabumulih, O Ilir;;;24;2011;6676762355449676720;zYLM7Y9cAGgC;I4L3bJQAAAAJ
13;Sistem Pendukung Keputusan Seleksi Anggota Paduan Suara Dewasa Menggunakan Metode Fuzzy Mamdani;S Jayanti, S Hartati;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);6 (1);23;2012;1809434922655501634;_FxGoFyzp5QC;I4L3bJQAAAAJ
14;Sistem Pendukung Keputusan Menentukan Besar Gaji Untuk Guru Honorer Di Kabupaten Pesawaran Menggunakan Metode Fuzzy SAW;H Hanifa, M Muslihudin, S Hartati;Jurnal Teknologi;9 (1), 83-88;19;2016;6513521105271566836;KKBjqD86ppkC;I4L3bJQAAAAJ
15;Khasiat kunyit sebagai obat tradisional dan manfaat Lainnya;SY Hartati;Warta Penelitian dan pengembangan tanaman industri;19 (2), 5-9;19;2013;5333154293927046275;Q_E8KsG3g9MC;I4L3bJQAAAAJ
16;Tinjauan Singkat Perkembangan Case–Based Reasoning;S Mulyana, S Hartati;Seminar Nasional Informatika (SEMNASIF);1 (4);18;2015;8616083751010093539;eQOLeE2rZwMC;I4L3bJQAAAAJ
17;Fuzzy simple additive weighting and its application to toddler healthy food;S Mukodimah, M Muslihudin, A Andoyo, S Hartati, A Maseleno;Int. J. Pure Appl. Math;118 (7), 1-7;16;2018;6496614453801626704;w9ZB08sdvuUC;I4L3bJQAAAAJ
18;Sistem Pakar dan Pengembangannya;H Sri, S Iswanti;Edisi Pertama. Yogyakarta: Graha Ilmu;;16;2008;2903592919929845018;UarirCmVI0EC;I4L3bJQAAAAJ
19;Aplikasi Pengolah Bahasa Alami untuk Query Basisdata XML;S Hartati, E Zuliarso;Dinamik;13 (2);16;2008;7170162743698090923;Tyk-4Ss8FVUC;I4L3bJQAAAAJ
20;Case-Based Reasoning untuk Diagnosa Penyakit THT (Telinga Hidung dan Tenggorokan);T Rismawan, S Hartati;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);6 (2);15;2013;6269852337703514716;G887dSk7Sz8C;I4L3bJQAAAAJ
21;KERAGAAN MORFOLOGI DAN HASIL 60 INDIVIDU JARAK PAGAR (Jatropha curcas L.) TERPILIH DI KEBUN PERCOBAAN PAKUWON SUKABUMI;RRSRI HARTATI, A Setiawan, ...;Pusat Penelitian dan Pengembangan Perkebunan;;15;2009;17213364838119070601;3pYxbvHKFu8C;I4L3bJQAAAAJ
22;Pendekatan metode rule based dalam mengalihbahasakan teks Bahasa Inggris ke teks Bahasa Indonesia;E Utami, S Hartati;Jurnal Informatika;8 (1), 42-53;15;2007;758594474881163171;ufrVoPGSRksC;I4L3bJQAAAAJ
23;Sistem pendukung keputusan perankingan calon siswa baru jalur undangan menggunakan Simple Additive Weighting (studi kasus: SMK bumi nusantara wonosobo);AD Susanti, M Muslihudin, S Hartati;SEMNASTEKNOMEDIA ONLINE;5 (1), 3-5-37;12;2017;11267345056075098880;4QKQTXcH0q8C;I4L3bJQAAAAJ
24;Sistem Pendukung Keputusan untuk memilih Budidaya ikan air tawar menggunakan AF-TOPSIS;HB Lumentut, S Hartati;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);9 (2), 197-206;12;2015;12344753979249835455;ULOm3_A8WrAC;I4L3bJQAAAAJ
25;Penerapan Fuzzy C-Means dalam Sistem Pendukung Keputusan untuk Penentuan Penerima Bantuan Langsung Masyarakat (BLM) PNPM-MPd (Studi Kasus PNPM-MPd Kec. Ngadirojo Kab. Pacitan);A Ahmadi, S Hartati;BIMIPA;23 (3), 264-273;12;2013;3001870910573978526;V3AGJWp-ZtQC;I4L3bJQAAAAJ
26;Clock drawing: Asesmen untuk demensia (Studi deskriptif pada orang lanjut usia di kota Semarang);S Hartati, CG Widayanti;Jurnal Psikologi;7 (1), 1-10;12;2010;9960221263657110174;cF7EPgIk0B4C;I4L3bJQAAAAJ
27;Case-Based Reasoning untuk Diagnosis Penyakit Jantung;E Wahyudi, S Hartati;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);11 (1), 1-10;11;2017;6322208547834072035;kz9GbA2Ns4gC;I4L3bJQAAAAJ
28;Feature selection of the combination of porous trabecular with anthropometric features for osteoporosis screening;EI Sela, S Hartati, A Harjoko, R Wardoyo, M Mudjosemedi;International Journal of Electrical and Computer Engineering;5 (1), 78;11;2015;8034124979066934966;NMxIlDl6LWMC;I4L3bJQAAAAJ
29;The digital microscope and its image processing utility;S Hartati, A Harjoko, TW Supardi;TELKOMNIKA (Telecommunication Computing Electronics and Control);9 (3), 565-574;11;2013;9477771937783783650;Se3iqnhoufwC;I4L3bJQAAAAJ
30;ELECTRE-entropy method in group decision support system modelto gene mutation detection;S Hartati, R Wardoyo, A Harjoko;International Journal of Advanced Research in Artificial Intelligence;1 (1 …;11;2012;1144742468247912460;MXK_kJrjxJIC;I4L3bJQAAAAJ
31;Improving the prediction accuracy of multicriteria collaborative filtering by combination algorithms;E Winarko, S Hartati, R Wardoyo;Int. J. Adv. Comput. Sci. App;52 (4), 52-58;10;2014;17146762902572717777;5nxA0vEk-isC;I4L3bJQAAAAJ
32;Variasi tanaman jarak pagar dari satu sumber benih satu genotipe;RS Hartati;Infotek Jarak Pagar;3 (1), 1;10;2008;2138730479718460783;GtqhT-R7ZnwC;I4L3bJQAAAAJ
33;Chemical mutation by ethyl methanesulfonate (EMS) for bunchy top virus resistance in banana;M Imelda, P Deswina, S Hartati, A Estiati, S Atmowidjojo;Annales Bogorienses;7 (1), 19-25;10;2000;9092642656896668013;wgKq3sYidysC;I4L3bJQAAAAJ
34;Hubungan antara self esteem dengan penyesuaian diri pada siswa tahun pertama SMA Krista Mitra Semarang;T Sandha, S Hartati, N Fauziah;Empati;1 (1), 47-82;9;2018;8418887014962935594;w7CBUyPWg-0C;I4L3bJQAAAAJ
35;Pendekatan Kognitif Untuk Menurunkan Kecenderungan Perilaku Delinkuen Pada Remaja;S Hartati;Menara Ilmu;12 (1);9;2018;293808668954824393;Sf6vrWCRp3YC;I4L3bJQAAAAJ
36;Kesetaraan dan keadilan gender dalam pandangan perempuan Bali: Studi fenomenologis terhadap penulis perempuan Bali;NMD Widayani, S Hartati;Jurnal Psikologi;13 (2), 149-162;9;2015;4859299762789057365;KqnX2w3egDsC;I4L3bJQAAAAJ
37;Pengambilan keputusan untuk menikah beda etnis: studi fenomenologis pada perempuan jawa;YIF Tuapattinaya, S Hartati;Jurnal Psikologi;13 (1), 34-41;9;2014;17897195530647881004;SWgZeABleR0C;I4L3bJQAAAAJ
38;Sensitivity analysis of multi-attribute decision making methods in clinical group decision support system;S Kusumadewi, S Hartati;;2007 International Conference on Intelligent and Advanced Systems, 301-304;9;2007;12491559270672303499;0EnyYjriUFMC;I4L3bJQAAAAJ
39;Sudarsono. 2012;RS Hartati, A Setiawan, B Heliyanto;Keragaman genetik, heritabilitas, dan korelasi antar karakter;10, 74-80;9;2007;5629401171560369713;xm1hsP5ya-EC;I4L3bJQAAAAJ
40;Activated carbon electrode from banana-peel waste for supercapacitor applications;E Taer, R Taslim, Z Aini, SD Hartati, WS Mustika;AIP Conference Proceedings;1801 (1), 040004;8;2017;7303562034557552008;_TjUWtciUekC;I4L3bJQAAAAJ
41;Vector Autoregression (Var) Model for Rainfall Forecast and Isohyet Mapping in Semarang–Central Java–Indonesia;A Nugroho, S Hartati, K Mustofa;Editorial Preface;5 (11);8;2014;8529408214693027562;2VqYfGB8ITEC;I4L3bJQAAAAJ
42;Sistem pendukung keputusan berbasis AHP (analytical hierarchy process) untuk penentuan kesesuaian penggunaan lahan (Studi Kasus: Kabupaten Semarang);S Hartati, A Nugroho;Sistem Pendukung Keputusan Berbasis AHP (Analytical Hierarchy Process) Untuk …;;8;2012;10033555607404447293;nOiSByfp82kC;I4L3bJQAAAAJ
43;Sistem Pendukung Keputusan Model Fuzzy AHP Dalam Pemilihan Kualitas Perdagangan Batu Mulia;S Wahyuni, S Hartati;IJCCS (Indonesian Journal of Computing and Cybernetics Systems);6 (1);8;2012;12905731797969941484;4TOpqqG69KYC;I4L3bJQAAAAJ
44;Utilizing Fuzzy Multi-Attributr Decision Making for Group Clinical Decision Making Model;S Kusumadewi, S Hartati;Proc. International Conference on Soft Computing, Intelligent System …;;8;2007;15096335347482224019;_kc_bZDykSQC;I4L3bJQAAAAJ
45;Digital Image Based Identification of Rice Variety Using Image Processing and Neural Network;L Sumaryanti, A Musdholifah, S Hartati;TELKOMNIKA (Telecommunication Computing Electronics and Control);16 (1), 182-190;7;2015;7828746072409865602;lmc2jWPfTJgC;I4L3bJQAAAAJ
46;Dampak Erupsi Gunung Merapi terhadap Lahan dan Upaya-Upaya Pemulihannya;R Rahayu, DP Ariyanto, K Komariah, S Hartati, J Syamsiyah, WS Dewi;Caraka Tani: Journal of Sustainable Agriculture;29 (1), 61-72;7;2014;11463871828116989139;J4E9jCG1tHUC;I4L3bJQAAAAJ
47;Segmentation on the dental periapical X-Ray images for osteoporosis screening;EI Sela, S Hartati, A Harjoko, R Wardoyo, MS Munakhir;(IJACSA) International Journal of Advanced Computer Science and Applications …;;7;2013;11379299478642956561;hqOjcs7Dif8C;I4L3bJQAAAAJ
48;KAJIAN MACAM PUPUK ORGANIK DAN DOSIS PUPUK P TERHADAP HASIL KACANG TANAH (Arachis hypogaea L.) Dl TANAH ENTISOL;S Sumarno, S Hartati, H Widijanto;Sains Tanah-Journal of Soil Science and Agroclimatology;1 (1), 1-6;7;2013;2011424940672377301;Kv9jytqXTosC;I4L3bJQAAAAJ
49;Dukungan sosial pada mahasiswa yang sedang menyusun skripsi (studi fenomenologis pada mahasiswa fakultas psikologi undip);TP Astuti, S Hartati;Jurnal psikologi;12 (1), 1-13;7;2013;4459708084753577867;5VjbC5aozO0C;I4L3bJQAAAAJ
50;Pola segregasi karakter agronomi tanaman kedelai (Glycine max [L.] Merrill) generasi F2 hasil persilangan WILIS X B3570;S Hartati, M Barmawi, N Sa’diyah;Jurnal Agrotek Tropika;1 (1);7;2013;7471110921796860054;xIusEVNJREcC;I4L3bJQAAAAJ
51;Development of Copeland score methods for determine group decisions;E Zuhairi, S Hartati, R Wardoyo, A Harjoko;International Journal of Advanced Computer Science and Aplication (IJACSA);4 …;7;2013;5865617814097305174;mVmsd5A6BfQC;I4L3bJQAAAAJ
52;Optimization CBIR using k-means clustering for image database;J Rejito, R Wardoyo, S Hartati, A Harjoko;International Journal of Computer Science and Information Technologies;3 (4 …;7;2012;510048054219970394;8k81kl-MbHgC;I4L3bJQAAAAJ
53;SELF-REGULATED LEARNING MAHASISWA FAST TRACK (Sebuah Penelitian Kualitatif Fenomenologis di Fakultas Teknik Industri ITB);I Yulinawati;Universitas Diponegoro;;7;2009;5197641348089137201;dFKc6_kCK1wC;I4L3bJQAAAAJ
54;Case-based reasoning untuk pendukung diagnosa gangguan pada anak autis;Y Nurdiansyah, S Hartati;Universitas Jember;;6;2014;9340694246288651758;BqipwSGYUEgC;I4L3bJQAAAAJ
55;PENGEMBANGAN MARKA SIMPLE SEQUENCE REPEAT UNTUK Jatropha spp.;D SAPTADI, RRSRI HARTATI, A SETIAWAN, B HELIYANTO, ...;Jurnal Penelitian Tanaman Industri (Industrial Crops Research Journal);17 (4 …;6;2011;8114148675630651826;yaBp1wUtcLsC;I4L3bJQAAAAJ
56;Ketakutan Sukses Pada Wanita Karir Ditinjau Dari Konflik Peran Ganda;LC Daeng, S Hartati, E Widyastuti;Jurnal Psikologi;1-2;6;2011;836936658967365191;ef2wPL15CskC;I4L3bJQAAAAJ
57;Sistem pendukung keputusan penentuan desa penerima bantuan program community based development (CBD)-Bali Sejahtera menggunakan metode topsis:: Studi kasus di Kabupaten …;NK SUKERTI;Universitas Gadjah Mada;;6;2010;6158197837109943962;Zph67rFs4hoC;I4L3bJQAAAAJ
58;Media konsultasi penyakit kelamin pria dengan penanganan Ketidakpastian Menggunakan Certainty Factor Bayesian;S Hartati;Jurnal Inovasi dan Kewirausahaan;;6;2005;10045799584781093475;roLk4NBRz8UC;I4L3bJQAAAAJ
59;Classification of indonesia black teas based on quality by using electronic nose and principal component analysis;D Lelono, K Triyana, S Hartati, JE Istiyanto;AIP Conference Proceedings;1755 (1), 020003;5;2016;17255414545598960894;NDuN12AVoxsC;I4L3bJQAAAAJ
60;Selection of Most Appropriate Backpropagation Training Algorithm in Data Pattern Recognition;H Mustafidah, S Hartati, R Wardoyo, A Harjoko;arXiv preprint arXiv:;:1409.4727;5;2014;14584085308936335930;U4n9YNQMCAIC;I4L3bJQAAAAJ
61;ANTARMUKA BAHASA ALAMI UNTUK MELAKUKAN QUERY TERHADAP TERJEMAHAN AL-QURAN;S Raharjo, S Hartati;Jurnal Teknologi;7 (1), 12-19;5;2014;18031135272738004234;ZHo1McVdvXMC;I4L3bJQAAAAJ
62;Selection Mammogram Texture Descriptors Based on Statistics Properties Backpropagation Structure;S Uyun, S Hartati, A Harjoko;arXiv preprint arXiv:;:1307.6542;5;2013;6279433519037235766;QIV2ME_5wuYC;I4L3bJQAAAAJ
63;Merging feature method on RGB image and edge detection image for wood identification;A Harjoko, KB Seminar, S Hartati;;;5;2013;6782361767245933579;UebtZRa9Y70C;I4L3bJQAAAAJ
64;Neuro-Fuzzy Integrasi Sistem Fuzzy dan Jaringan Syaraf;K Sri, H Sri;Yogyakarta: Penerbit Graha Ilmu;;5;2010;14922077957691361585;mo9XK3BEATIC;I4L3bJQAAAAJ
65;Differential diagnosis knowledge building by using CUC-C4. 5 framework;S Hartati, R Wardoyo, A Harjoko;Journal of Computer Science;6 (2), 180;5;2010;5888471615458214557;KlAtU1dfN6UC;I4L3bJQAAAAJ
66;Pengadaan bahan tanam jarak pagar (Jatropa curcas L.) di Indonesia, desa mandiri energi serta strategi penelitian di masa depan. hal. 9-18;CS Hasnam, RRS Hartati, S Wahyuni, D Pranowo, SE Susilowati, ...;Dalam;;5;2008;10238435436202810193;2SFquFhkCoYC;I4L3bJQAAAAJ
67;Jarak pagar, menyerbuk silang atau menyerbuk sendiri;S Hartati, H Sudarmo;Infotek Jarak Pagar;2 (10), 37;5;2007;2970236313890907027;zGWyAL6qfKUC;I4L3bJQAAAAJ
68;A. & Sudarsono (2015) The Induction of Primary and Secondary Somatic Embryogenesis for Arabica Coffee Propagation;MSD Ibrahim, RRS Hartati, P Rubiyo;Journal of Tropical Crop Science;2 (3), 6-1;5;#N/A;8200457911908054613;qkm5LKljiV4C;I4L3bJQAAAAJ
69;Pengaruh Kirigami Terhadap Kemampuan Motorik Halus Anak di Taman Kanak-Kanak;R Rakimahwati, NA Lestari, S Hartati;Jurnal Obsesi: Jurnal Pendidikan Anak Usia Dini;2 (1), 102-110;4;2018;15780207710788926848;HAmI6pRF5skC;I4L3bJQAAAAJ
70;Automated detection and classification techniques of Acute leukemia using image processing: A review;RG Bagasjvara, I Candradewi, S Hartati, A Harjoko;;2016 2nd International Conference on Science and Technology-Computer (ICST …;4;2016;13068508087825426551;cB__R-XWw9UC;I4L3bJQAAAAJ
71;Preprocessing Model of Manuscripts in Javanese Characters;AR Widiarti, A Harjoko, S Hartati;Journal of Signal and Information Processing;5 (04), 112;4;2014;12155271194735807844;HeT0ZceujKMC;I4L3bJQAAAAJ
72;Assessment of building damage hazard caused by earthquake: Integration of FNN and GIS;E Irwansyah, S Hartati;IERI Procedia;10, 196-202;4;2014;17118674847457912085;HDshCWvjkbEC;I4L3bJQAAAAJ
73;Line segmentation of javanese image of manuscripts in javanese scripts;AR Widiarti, A Harjoko, S Hartati;International Journal of Engineering Innovations and Research (IJEIR);2, 239-244;4;2013;5911339916592323359;ce2CqMG-AY4C;I4L3bJQAAAAJ
74;Prediction of Test Items Validity Using Artificial Neural Network;H Mustafidah, S Hartati, R Wardoyo, A Harjoko;Improving The Quality of Education to Face The Impact of Technology;;4;2013;1766256797103433576;5bfplxN71z4C;I4L3bJQAAAAJ
75;Case-Based Reasoning untuk Mendiagnosa Penyakit Cardiovascular dengan Metode Weighted Minkowski;EDI FAIZAL;Universitas Gadjah Mada;;4;2013;3979857539812757979;aqlVkmm33-oC;I4L3bJQAAAAJ
76;Sistem pakar untuk pembelajaran praktikum troubleshooting televisi;Z BUDIARSO;Universitas Gadjah Mada;;4;2010;5145555359573356467;3lUAU8Oskd0C;I4L3bJQAAAAJ
77;Fuzzy hyperbolization image enhancement and artificial neural network for anomaly detection;S Hartati, A Harjoko, BG Nickerson;;;4;2009;7928845567134382406;7PzlFSSx8tAC;I4L3bJQAAAAJ
78;Pengaruh Komunikasi Antarbudaya Dan Harmonisasi Kerja Di PT. Sumber Tani Agung Medan (Studi Korelasional Pengaruh Komunikasi Antarbudaya Terhadap Harmonisasi Kerja di PT …;S Hartati;;;4;2009;14249258488963294307;4oJvMfeQlr8C;I4L3bJQAAAAJ
79;Karakteristik fisiologis isolat Sclerotium sp. asal tanaman sambiloto;SRIY HARTATI, E Taufik, S SUPRIADI, N KARYANI;Jurnal Penelitian Tanaman Industri;14 (1), 25-29;4;2008;16903495731907165522;SPgmg5JLkoEC;I4L3bJQAAAAJ
80;Sistem penentuan rute terbaik berbasis Sistem Informasi Geografis;MA MUSLIM;Universitas Gadjah Mada;;4;2006;4714030845790541818;kNdYIx-mwKoC;I4L3bJQAAAAJ
81;Sistem peramalan beban listrik menggunakan jaringan syaraf tiruan;TP RAHAYU;Universitas Gadjah Mada;;4;2005;13813305529784081324;YOwf2qJgpHMC;I4L3bJQAAAAJ
82;Viabilitas dan stabilitas Lactobacillus plantarum mut7 FNCC 250 yang disuplementasikan dalam sari buah pepaya-nanas selama penyimpanan;S Hartati, E Harmayani, ES Rahayu, T Utami;Jurnal Teknologi dan Industri Pangan;14 (2), 182-187;4;2003;6087627772675532693;-LHtoeeytlUC;I4L3bJQAAAAJ
83;Reasoning about Physical Systems in Artificial Intelligence;S Hartati;University of New Brunswick, Faculty of Computer Science;;4;1993;14660987219742627660;cNe27ouKFcQC;I4L3bJQAAAAJ
84;Development of Electronic Nose with High Stable Sample Heater to Classify Quality Levels of Local Black Tea;D Lelono, K Triyana, S Hartati, JE Istiyanto;International Journal on Advanced Science, Engineering and Information …;;3;2017;8829378327457459874;K4-iKlO5MD4C;I4L3bJQAAAAJ
85;Indonesian syllabification using a pseudo nearest neighbour rule and phonotactic knowledge;S Suyanto, S Hartati, A Harjoko, D Van Compernolle;Speech Communication;85, 109-118;3;2016;6864153014104397171;CNPyR2KL9-0C;I4L3bJQAAAAJ
86;Induksi Kalus Dan Regenerasi Dua Varietas Tebu (Saccharum Officinarum L.) Secara in Vitro;SRI SUHESTI, N KHUMAIDA, ALI HUSNI, BBS Genetik, B Pertanian, ...;Pusat Penelitian dan Pengembangan Perkebunan;;3;2016;1013422782880921034;CKf5m1HYVjMC;I4L3bJQAAAAJ
87;Modified grapheme encoding and phonemic rule to improve PNNR-based Indonesian G2P;S Hartati, A Harjoko;INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS;7 (3 …;3;2016;1673797444524957309;mUJArPsKIAAC;I4L3bJQAAAAJ
88;Penggunaan asap cair tempurung kelapa untuk menurunkan kadar timbal (Pb) pada biji kedelai (Glycine max);S Hartati, P Darmadji, Y Pranoto;Agritech;35 (3), 331-339;3;2015;4711447790900824987;F9HO9s0W2bwC;I4L3bJQAAAAJ
89;Penerapan Rule Based dalam Membangun Transliterator Jawatex;E Utami, JE Istiyanto, S Hartati, M Marsono, A Ashari;BIMIPA;23 (1), 78-94;3;2014;7133145740482514555;hMod-77fHWUC;I4L3bJQAAAAJ
90;Aplikasi Sistem Pendukung Keputusan Kelompok untuk Pemilihan Tanaman Pertanian Lahan Kering;D Meidelfi, S Hartati;BIMIPA;23 (3), 236-246;3;2013;16126354505982848451;1yWc8FF-_SYC;I4L3bJQAAAAJ
91;Fingerprint Image Segmentation Using Haar Wavelet and Self Organizing Map;S Suwarno, AH Subanar, S Hartati;International Journal of Advanced Computer Science and Applications;4 (9);3;2013;10677368363320444289;J_g5lzvAfSwC;I4L3bJQAAAAJ
92;EFISIENSI PEMUPUKAN P PADA LAHAN SAWAH PASIR PANTAI SELATAN YOGYAKARTA YANG DIBERI ZEOLIT DENGAN INDIKATOR TANAMAN PADI (Oryza sativa L.);S Hartati, M Suhardjo, CGP Winarno;Sains Tanah-Journal of Soil Science and Agroclimatology;5 (1), 21-30;3;2013;6502390374722008544;9o6PfxSMcEIC;I4L3bJQAAAAJ
93;Kinerja Organisasi Pelayanan Publik Pada Kantor Pelayanan Terpadu Satu Pintu Kabupaten Sintang;S Hartati;JPMIS;;3;2013;12093509078202066955;nj26e0utjpAC;I4L3bJQAAAAJ
94;Hubungan Pola Makan Dengan Resiko Gastritis Pada Mahasiswa Yang Menjalani Sistem KBK;S Hartati;Riau: Universitas Riau;;3;2013;970459109999714086;g30IDTdgJMgC;I4L3bJQAAAAJ
95;A kohonen artificial neural network as a DSS model for predicting CAD;S Hartati;;2010 International Conference on Distributed Frameworks for Multimedia …;3;2010;12462906671044094687;8xutWZnSdmoC;I4L3bJQAAAAJ
96;Sistem pendukung keputusan untuk menentukan strategi tanam:: Studi kasus Dinas Pertanian Kabupaten Pemalang;M Sukur;Universitas Gadjah Mada;;3;2010;794333298155401698;e5wmG9Sq2KIC;I4L3bJQAAAAJ
97;The Schedule of Optimal Fuzzy Controller Gain with Multi Model Concept for a Solar Energy Wood Drying Process Kiln;Z Situmorang, R Wardoyo, S Hartati, JE Istiyanto;International Journal Optimization dan Quality Manajemen;15 (2);3;2009;6115424424294454089;iKswqCX-FLkC;I4L3bJQAAAAJ
98;Konseling sebagai Upaya Meningkatkan Kepemimpinan Transformasional;NP Noviati, S Hartati;Jurnal Intervensi Psikologi;1 (1);3;2009;7179773390577808030;HoDPlbN_d1QC;I4L3bJQAAAAJ
99;"Sistem Pakar pendiagnosa penyakit Endoparasitisme Gastrointestinal pada hewan ternak; Sapi dan domba";R EFENDI;Universitas Gadjah Mada;;3;2006;12135002868429575170;35N4QoGY0k4C;I4L3bJQAAAAJ
100;Storage and the Use of Peroxydase Enzyme to Detect Germination Capability of Sandoricum koetjape Merr. Seeds-A Neglected Tropical Fruit Species;U Soetisna, D Priadi, S Hartati, E Sudarmonowati;Biodiversitas Journal of Biological Diversity;6 (1);3;2005;17527260217739858079;qYOp8iumCsAC;I4L3bJQAAAAJ
101;Prediksi tingkat inflasi menggunakan pendekatan jaringan syaraf tiruan;S REDJEKI;Universitas Gadjah Mada;;3;2005;9530722260392802923;L8Ckcad2t8MC;I4L3bJQAAAAJ
102;Sistem pendukung keputusan penerimaan staf akademik:: Studi kasus pada STMIK Bumigora Mataram;H SANTOSO, S Hartati;Text;;3;2003;14556077418900936059;XAp-VaTZjjwC;I4L3bJQAAAAJ
103;Nuclear Process Theory: A Symbolic Model for Representing Nuclear Physics Processes;S Hartati;University of New Brunswick, Faculty of Computer Science;;3;1994;15309374097132700704;SpPTWFSNUtQC;I4L3bJQAAAAJ
104;CASE BASE REASONING UNTUK MENENTUKAN KEBUTUHAN BAHAN BANGUNAN RUMAH;A Rozaq;SINTECH (Science and Information Technology) Journal;1 (2), 70-75;2;2018;17247327350663745618;_AkkBXT-jcoC;I4L3bJQAAAAJ
105;Aktivitas sitotoksisitas ekstrak metanol daun sirsak (annona muricata l.) terhadap karsinoma hepatoseluler strain huh7it-1 cell line;DR Apriyanto, S Hartati, BE Dewi, C Aoki-Utsubo, H Hotta;Tunas Medika Jurnal Kedokteran & Kesehatan;4 (1);2;2018;9430770314593979185;WTQy_8Ay2UsC;I4L3bJQAAAAJ
106;Pengembangan Sistem Aplikasi SMS Gateway Sebagai Media Penyampaian Data Kehadiaran Siswa Pada Orang Tua;S Hartati, RA Pradana;JURNAL TEKNIK INFORMATIKA DAN SISTEM INFORMASI;4 (2), 187-193;2;2018;2822374127896314643;kQqwFFzsCTwC;I4L3bJQAAAAJ
107;Tazkiyatun Nafs as an Effort to Reduce Premarital Sexual Behavior of Adolescents;S Hartati;Islamic Guidance and Counseling Journal;1 (1), 33-44;2;2018;141315902699750308;aCwMkEyfDy8C;I4L3bJQAAAAJ
108;Intelligent System E-Learning Modeling According to Learning Styles and Level of Ability of Students;U Budiyanto, S Hartati, SN Azhari, D Mardapi;International Conference on Soft Computing in Data Science;278-290;2;2017;6390321442120411169;KsTgnNRry18C;I4L3bJQAAAAJ
109;The Model and Implementation of Javanese Script Image Transliteration;AR Widiarti, A Harjoko, S Hartati;;2017 International Conference on Soft Computing, Intelligent System and …;2;2017;4493063314540869775;ovGv7akYl-cC;I4L3bJQAAAAJ
110;Detection of Toxoplasma gondii in cat’s internal organs by immunohistochemistry methods labeled with-[strept] avidin-biotin;M Hanafiah, RW Nurcahyo, RY Siregar, J Prastowo, S Hartati, B Sutrisno, ...;Veterinary world;10 (9), 1035;2;2017;18443896804796437571;IvSMUa3B7yYC;I4L3bJQAAAAJ
