no;title;author;journal;number;cites;year;cid;pubid;id
116;Physico-chemical properties and biological activities of rambutan (Nephelium lappaceum L.) fruit;A Rohman;Research Journal of Phytochemistry;11 (2), 66-73;6;2017;14057462520252974639;vxA22ZmNLkoC;x69pkFAAAAAJ
117;Antioxidant Activities and Phenolics Contents of Avocado (Persea americana Mill.) Peel in vitro;I Antasionasti, S Riyanto, A Rohman;Research Journal of Medicinal Plants;11: 55 61;6;2017;1709444899407566923;3BvdIg-l-ZAC;x69pkFAAAAAJ
118;Does e-procurement solve Indonesia local government budgetary slack through it adaptive culture;F Zahra, A Rohman, A Chariri, F Karim;International journal of civil engineering and technology;8 (8), 1001-1010;6;2017;6917191960023852377;hefNtdE4IMkC;x69pkFAAAAAJ
119;Use of Fourier transform infrared (FTIR) spectroscopy and chemometrics for analysis of lard adulteration in “rambak” crackers;Y Erwanto, AT Muttaqien, Sugiyono, Sismindari, A Rohman;International journal of food properties;19 (12), 2718-2725;6;2016;14938956779624724780;nqdriD65xNoC;x69pkFAAAAAJ
120;Determination of Porcine Contamination in Laboratory Prepared dendeng Using Mitochondrial D-Loop686 and cyt b Gene Primers by Real Time Polymerase …;S Maryam, Sismindari, TJ Raharjo, Sudjadi, A Rohman;International journal of food properties;19 (1), 187-195;6;2016;17960981868105657658;RoXSNcbkSzsC;x69pkFAAAAAJ
121;Simultaneous determination of paracetamol, guaiphenesin and chlorpheniramine maleate using ultraviolet spectroscopy in combination with multivariate calibration;A Rohman, Y Ardiyanti, S Riyanto;Journal of Medical Sciences;15 (5), 221;6;2015;9972054174600642943;unp9ATQDT5gC;x69pkFAAAAAJ
122;Development and validation of atomic absorption spectrometry for the determination of zink and mercury analyzer for determination of Mercury in cream cosmetics;A Rohman, E Wijayanti;Journal of Food and Pharmaceutical Sciences;3 (2);6;2015;10320493145898583704;NxmKEeNBbOMC;x69pkFAAAAAJ
123;Application of chemometrics in combination with Fourier Transform Mid Infrared spectroscopy for authentication of avocado oil;FA Lumakso, S Riyanto, SA SA, AS Rosman, FM Yusoff, A Rohman;Journal of Food and Pharmaceutical Sciences;3 (1);6;2015;2680685703356760641;1yWc8FF-_SYC;x69pkFAAAAAJ
124;The Influence of Work-Family Conflict on Turnover Intention with Job Satisfaction as an Intervening Variable on Public Accountants Firm in Indonesia;I Lathifah, A Rohman;International Journal of Research in Business and Technology;5 (2), 617-625;6;2014;36807177112181111;aIdbFUkbNIkC;x69pkFAAAAAJ
125;Pengaruh governance structure dan fungsi internal control terhadap fee audit eksternal pada perusahaan publik di Indonesia;R Wibowo, A Rohman;Diponegoro Journal of Accounting;286-298;6;2013;11772082824874371208;KS-xo-ZNxMsC;x69pkFAAAAAJ
126;Some physico-chemical properties of red fruit oil (Pandanus conoideus Lam) from hexane and chloroform fractions;NI Arumsari, S Riyanto, A Rohman;Journal of Food and Pharmaceutical Sciences;1 (2);6;2013;15681544390058002495;jU7OWUQzBzMC;x69pkFAAAAAJ
127;Application of HPLC and response surface methodology for simultaneous determination of curcumin and desmethoxy curcumin in Curcuma syrup formulation;NK Prabaningdyah, S Riyanto, A Rohman, C Siregar;J Appl Pharm Sci;7 (12), 58-64;5;2017;4173595319982552042;wBLCggQE-ToC;x69pkFAAAAAJ
128;Participative budgeting, budgetary slack and job satisfaction in the public sector;SHA Kahar, A Rohman, A Chariri;Journal of Applied Business Research;32 (6), 1663;5;2016;11035133516864771374;aEW5N-EHWIMC;x69pkFAAAAAJ
129;Fourier transform infrared spectroscopy combined with multivariate calibrations for the authentication of avocado oil;A Rohman, A Windarsih, S Riyanto, Sudjadi, SA Shuhel Ahmad, ...;International journal of food properties;19 (3), 680-687;5;2016;3521058140688919478;LPtt_HFRSbwC;x69pkFAAAAAJ
130;Physico-chemical characterization of avocado (Persea americana Mill.) oil from three Indonesian avocado cultivars;L Indriyani, A Rohman, S Riyanto;Res. J. Med. Plant;10, 67-78;5;2016;17858434499099467104;Nnq8S6OXqDYC;x69pkFAAAAAJ
131;Determination of rifampicin, isoniazid, pyrazinamide and ethambutol hydrochloride in 4FDC tablet by FTIR spectrophotometry in combination with multivariate calibration;Z Kurniati, S Riyanto, AA Rohman;Journal of Food and Pharmaceutical Sciences;4 (2);5;2016;7907046460681294614;RMgMIBzvq-4C;x69pkFAAAAAJ
132;Validation of an ion-pair high performance liquid chromatography for the determination of pseudoephedrine HCl, guaifenesin and dexchlorpheniramine maleat in cough and cold …;M Yolanda, S Martono, A Rohman;International Journal of Pharmaceutical and Clinical Research;8 (5), 476-480;5;2016;5964230372624519949;DXE8ND7PrJAC;x69pkFAAAAAJ
133;Use of Fourier Transform infrared spectroscopy in combination with partial least square for authentication of black seed oil;A Rohman, D Wibowo, Sudjadi, E Lukitaningsih, AS Rosman;International journal of food properties;18 (4), 775-784;5;2015;14241728007273606985;PyEswDtIyv0C;x69pkFAAAAAJ
134;Rapid determination of saponification value in red fruit oil by infrared spectroscopy and partial least square calibration;A Rohman, L Triyasmono, S Riyanto, L Andina;Research Journal of Medicinal Plant;9, 442-448;5;2015;16438471510849187792;u0Mu_IsstPMC;x69pkFAAAAAJ
135;Quantification of lard in the mixture with olive oil in cream cosmetics based on FTIR spectra and chemometrics for halal authentication;A Rohman, I Gupitasari, P Purwanto, K Triyana, AS Rosman, SAS Ahmad, ...;Jurnal Teknologi;69 (1);5;2014;15111145437200633002;8p8iYwVyaVcC;x69pkFAAAAAJ
136;Determination of iodine value and acid value of red fruit oil by infrared spectroscopy and multivariate calibration;L Triyasmono, S Riyanto, A Rohman;International Food Research Journal;20 (6), 3259;5;2013;8721287347560795633;KaMxkj08jr0C;x69pkFAAAAAJ
137;Pengaruh Audit Tenure Dan Reputasi KAP Terhadap Penerbitan Opini Going Concern (Studi Empiris Pada Perusahaan Manufaktur Yang Terdaftar Di BEI Tahun 2009-2011);THJ Stevanus, A Rohman;Fakultas Ekonomika dan Bisnis;;5;2013;17300124061028058433;2vr6o8x5NLkC;x69pkFAAAAAJ
138;Tarekat;AK Fata;Al-Ulum;11 (2), 373-384;5;2011;4838274448802202150,17381161521894774728;5rMqqAh47xYC;x69pkFAAAAAJ
139;FTIR spectroscopy coupled with chemometrics of multivariate calibration and discriminant analysis for authentication of extra virgin olive oil;A Rohman, Y Che Man, A Ismail, P Hashim;International journal of food properties;20 (sup1), S1173-S1181;4;2017;17734918549784185982;SpPTWFSNUtQC;x69pkFAAAAAJ
140;Determination of peroxide value of red fruit oil by FTIR spectroscopy and multivariate calibration.;L Andina, S Riyanto, A Rohman;International Food Research Journal;24 (6);4;2017;12387789468512613261;Nufq_to8ts0C;x69pkFAAAAAJ
141;Simultaneous analysis of Curcumin and demethoxycurcumin in Curcuma xanthorriza using FTIR spectroscopy and chemometrics.;HP Lestari, S Martono, R Wulandari, A Rohman;International Food Research Journal;24 (5);4;2017;11008009276721283491;wuD5JclIwkYC;x69pkFAAAAAJ
142;Antiradical activities of rambutan peel: Study from two cultivars;A Rohman, S Riyanto, S Mistriyani, AE Nugroho;Res J Phytochem;11 (1), 42-47;4;2017;11874882642552432095;mVC4hKzE2FoC;x69pkFAAAAAJ
143;The use of vibrational spectroscopy and chemometrics in the analysis of pig derivatives for halal authentication.;A Rohman, L Arsanti, Y Erwanto, Y Pranoto;International Food Research Journal;23 (5);4;2016;6748914787273602176;eH23hyXCXa4C;x69pkFAAAAAJ
144;Validation of atomic absorption spectrophotometry and mercury analyzer for analysis of cadmium, lead and mercury in red chili pepper;EA Rawar, A Rohman;Asian J Agric Res;10 (1), 65-71;4;2016;3253603494649397912;B2rIPIGFPLEC;x69pkFAAAAAJ
145;Analysis of lard in lipstick formulation using FTIR spectroscopy and multivariate calibration: A comparison of three extraction methods;D Waskitho, E Lukitaningsih, A Rohman;Journal of oleo science;65 (10), 815-824;4;2016;17944209283434855154;bVQMTfhMCi4C;x69pkFAAAAAJ
146;Simultaneous determination of sulfamethoxazole and trimethoprim using UV spectroscopy in combination with multivariate calibration;A Rohman, D Silawati, S Riyanto;Journal of Medical Sciences;15 (4), 178;4;2015;1262162450479404464;w1MjKQ0l0TYC;x69pkFAAAAAJ
147;Pengaruh Agresivitas Pajak Terhadap Corporate Social Responsibility: Untuk Menguji Teori Legitimasi (Studi Empiris Pada Perusahaan Manufaktur yang Terdaftar di Bursa Efek …;IA Utari, A Rohman;Fakultas Ekonomika dan Bisnis;;4;2014;7589175526093279052;X9ykpCP0fEIC;x69pkFAAAAAJ
148;Determination of anisidine value of red fruit oil under elevated temperature using FTIR spectroscopy and multivariate calibration;L Andina, R Riyanto, A Rohman;International Food Research Journal;21 (6), 2325;4;2014;9838481762025991319;jE2MZjpN3IcC;x69pkFAAAAAJ
149;Pengaruh Fee Audit, Audit Tenure, Dan Rotasi Audit Terhadap Kualitas Audit (Studi Empiris Pada Perusahaan Manufaktur Go Public Yang Terdaftar Di Bursa Efek Indonesia Tahun 2008 …;M Kurniasih, A Rohman;Fakultas Ekonomika dan Bisnis;;4;2014;16739485857290851713;d4tt_xEv1X8C;x69pkFAAAAAJ
150;Pengaruh Agresivitas Pajak Terhadap Corporate Social Responsibility: Untuk Menguji Teori Legistimasi (Studi Empiris Pada Perusahaan Pertambangan Dan Properti Yang Terdaftar Di …;NE Octaviana, A Rohman;Fakultas Ekonomika dan Bisnis;;4;2014;17424591969418921934;m4fbC6XIj1kC;x69pkFAAAAAJ
151;Rice bran oil’s role in health and cooking;A Rohman;Wheat and Rice in Disease Prevention and Health;481-490;4;2014;10371601878598745581;yeL6HyUMUGUC;x69pkFAAAAAJ
152;Simultaneous Determinations of Aflatoxins B, B, G, And G Using Hplc with Photodiode-Array (PDA) Detector in Some Foods Obtained from Yogyakarta, Indonesia;A Rohman, T Triwahyudi;Agritech;28 (3);4;2012;7874279479935488892;kJDgFkosVoMC;x69pkFAAAAAJ
153;Sumantri;A Rohman;Analisis Makanan. Jogjakarta: Gajah Mada University;217-219;4;2007;7698154879961405251;3_LpOwP6eMYC;x69pkFAAAAAJ
154;Spektroskopi Molekuler untuk Analisis Farmasi;IG Gandjar, A Rohman;UGM PRESS;;3;2018;4826361508607494243;eAUscmXIlQ8C;x69pkFAAAAAJ
155;Improving Students’ Reading Comprehension Through Text Structure Tasks;A Rohman;Script Journal: Journal of Linguistic and English Teaching;2 (1), 1-12;3;2017;9681904245053326522;E8ajGqO0XoUC;x69pkFAAAAAJ
156;Tax Avoidance, Earnings Management, and Corporate Governance Mechanism (An Evidence From Indonesia);A Putri, A Rohman, A Chariri;International Journal Of Economic Research;13 (4), 1531-1546;3;2016;17551652706571083753;1wZ_wKGpLuwC;x69pkFAAAAAJ
157;Use of partial least square-discriminant analysis combined with mid infrared spectroscopy for avocado oil authentication;A Rohman, FA Lumakso, S Riyanto;Research Journal of Medicinal Plants;10 (2), 175-180;3;2016;400874156153287670;NZNkWSpQBv0C;x69pkFAAAAAJ
158;2, 2’-diphenil-1-picrylhydrazil (DPPH) radical scavenging activity of extracts and fractions of Rambutan (Nephelium lappaceum L) peel;L Permatasari, A Rohman;Research Journal of Phytochemistry;10 (2), 75-80;3;2016;9645323829821474903;GJVTs2krol4C;x69pkFAAAAAJ
159;"Determination of buffalo and pig"" Rambak"" crackers using ftir spectroscopy and chemometrics";AT Muttaqien, Y Erwanto, A Rohman;Asian Journal of Animal Sciences;10, 49-58;3;2016;10180491754781796355;hKjooKYXoHIC;x69pkFAAAAAJ
160;Simultaneous Determination of Metamizole, Thiamin and Pyridoxin Using UV-Spectroscopy in Combination with Multivariate Calibration;C Chotimah, SR Sudjadi, A Rohman;Advanced pharmaceutical bulletin;5 (4), 593;3;2015;969703090006622822;w0F2JDEymm0C;x69pkFAAAAAJ
161;Optimisation and validation of HPLC method for simultaneous quantification of rifampicin, isoniazid, pyrazinamide, and ethambutol hydrochloride in anti-tuberculosis 4-FDC tablet;S Khoiri, S Martono, A Rohman;Jurnal Teknologi;77 (1);3;2015;2817157387712096284;2l5NCbZemmgC;x69pkFAAAAAJ
162;Liquid Chromatography With UV Detection For Simultaneous Determination Of Ciprofloxacin And Metronidazole;A Budiarti, IG Gandjar, A Rohman;Jurnal Teknologi;72 (1);3;2015;15998977721634403401;tBlTYpvFGQIC;x69pkFAAAAAJ
163;Junior-Senior High School Based on Pesantren Boarding System;A Rohman;Jurnal Pendidikan Islam UIN Sunan Gunung Djati;1 (1), 123-144;3;2014;18348360409991570321;oTdOBqtIf_kC;x69pkFAAAAAJ
164;Pengaruh partisipasi anggaran terhadap kinerja manajerial dengan mediasi komitmen organisasi dan kecukupan anggaran (studi empiris pada Satuan Kerja di Wilayah Pembayaran …;A Setyawan, A Rohman;Diponegoro Journal of Accounting;204-215;3;2013;4953762184447848460;X5YyAB84Iw4C;x69pkFAAAAAJ
165;Identifikasi Daging Babi Menggunakan Metode PCR-RFLP Gen Cytochrome b dan PCR Primer Spesifik Gen Amelogenin;Y Erwanto, S Sugiyono, A Rohman, MZ Abidin, D Ariyani;agriTECH;32 (4);3;2012;2087359338842770872;V_vSwabWVtYC;x69pkFAAAAAJ
166;Persepsi Kelompok Syahadatain terhadap Nilai-nilai Toleransi di Banyumas;A Rohman;Analisa: Journal of Social Science and Religion;18 (2), 273-283;3;2011;11339733527102818799;4aZ_i-5WJEQC;x69pkFAAAAAJ
167;Determination of sodium fatty acid in soap formulation using Fourier Transform Infrared (FTIR) spectroscopy and multivariate calibrations;A Rohman, YB Che Man;Journal of Surfactants and Detergents;14 (1), 9-14;3;2011;138360031993070847;prdVHNxh-e8C;x69pkFAAAAAJ
168;Monitoring the Presence of Lard in Virgin Coconut Oil (VCO) using Fourier Transform Infrared (FTIR) Spectroscopy for Halal Authentication Study;A Rohman, YBC Man, A Ismail, H Puziah;IMT-GT;21, 67;3;2009;4689191819164956894;nU66GSXDKhoC;x69pkFAAAAAJ
169;Public Relations (PR) dan Corporate Social Responsibility: Memperkuat Fungsi dan Posisi dalam Manajemen Strategis;A Rohman;Jurnal Komunikasi;3, 135-150;3;2009;7043955133686918300;I858iXPj1OkC;x69pkFAAAAAJ
170;Pengaruh Identifikasi Auditor atas Klien Terhadap Objektivitas Auditor dengan Auditor Tenure, Client Importance dan Client Image sebagai Variabel anteseden (Penelitian terhadap …;E YUVISA, A Rohman, S Handayani, S Handayani;;;3;2008;13677061353892780185;zUl2_INMlC4C;x69pkFAAAAAJ
171;Analisis Obat;A Rohman;UGM PRESS;;2;2018;1469165492751139698;XtJa11BXPS4C;x69pkFAAAAAJ
172;Application of FTIR spectroscopy and multivariate calibration for analysis of curcuminoid in syrup formulation;NK Prabaningdyah, S Riyanto, A Rohman;Journal of Applied Pharmaceutical Science;8 (03), 172-179;2;2018;17927056575672267085;MGPUR4WVBMEC;x69pkFAAAAAJ
173;Development of FTIR spectroscopy in combination with chemometrics for analysis of rat meat in beef sausage employing three lipid extraction systems;RB Pebriana, A Rohman, E Lukitaningsih, Sudjadi;International journal of food properties;20 (sup2), 1995-2005;2;2017;9059254298930854460;BW2nPTmhBn4C;x69pkFAAAAAJ
174;Authentication of Wild Boar Meat in Meatball Formulation Using Differential Scanning Calorimetry and Chemometrics;A Guntarti, A Rohman, S Martono, A Yuswanto;Journal of Food and Pharmaceutical Sciences;5 (1), 8-12;2;2017;6833169584547044904;qCpRzq7zkD8C;x69pkFAAAAAJ
175;Determination of stevioside and rebaudioside a from simulated stevia beverages using FTIR spectroscopy in combination with multivariate calibration;Y Martono, S Riyanto, S Martono, A Rohman;J. Med. Plants;10, 349-355;2;2016;1783674512744926543;GiYFt9mpioMC;x69pkFAAAAAJ
176;FORMULASI ORALLY DISINTEGRATION TABLET (ODT) MELOKSIKAM DENGAN VARIASI KOMPOSISI AC-DI-SOL® DAN KOLLIDON CL® SEBAGAI BAHAN PENGHANCUR;AN Bestari, TNS Sulaiman, A Rohman;Majalah Farmaseutik;12 (2), 453-465;2;2016;2840732565909853142;i_7YvbSbtFEC;x69pkFAAAAAJ
177;Accrual based accounting implementation: an approach for modelling major decisions;R Agriyanto, A Rohman, D Ratmono, I Ghozali;Risk Governance & Control;6 (12), 531-539;2;2016;6794634895601617403;XAp-VaTZjjwC;x69pkFAAAAAJ
178;The impacts of mobile social media on collective action: Two case studies from Singapore and Indonesia;N Pang, D Goh, A Rohman;Mobile media, political participation, and civic activism in Asia;143-156;2;2016;8628329735118168934;yTLRzDEmwhEC;x69pkFAAAAAJ
179;Effect of mobile phase composition, organic modifier and flow rate on selectivity and retention of stevioside and rebaudioside Aon isocratic RP-HPLC analysis;Y Martono, S Riyanto, A Rohman, S Martono;IJPCR;8, 397-402;2;2016;2156034409091673259;PQEM9vzQD9gC;x69pkFAAAAAJ
180;Physicochemical properties of gelatin extracted from fivelined threadfin bream (Nemipterus tambuloides) skins;Y Pranoto, M Istigani, U Santoso, LA Lestari, Y Erwanto, A Rohman;KnE Life Sciences;3 (3), 92-97;2;2016;5049093719518240370;Hck25ST_3aIC;x69pkFAAAAAJ
181;Detection and quantification of soybean and corn oils as adulterants in avocado oil using Fourier Transform Mid Infrared (FT-MIR) spectroscopy aided with multivariate calibration;FA Lumakso, A Rohman, M Handoy, S Riyanto, FM Yusof;Jurnal Teknologi;77 (1);2;2015;8663369517350442415;PVqtIyvKoSUC;x69pkFAAAAAJ
182;Effect of sodium iron EDTA fortification in tempe in serum iron and ferritin level of anemic female Wistar rats;T Sudargo, RJ Kusuma, T Arjuna, RA Hasnawati, DS Rubi, A Rohman;Pakistan Journal of Nutrition;14 (2), 88;2;2015;1397224044266243130;5bfplxN71z4C;x69pkFAAAAAJ
183;Analisis Pengaruh Book Tax Differences terhadap Pertumbuhan Laba (Studi Empiris pada Perusahaan yang Terdaftar di Bursa Efek Indonesia);AR BROLIN, A ROHMAN;Fakultas Ekonomika dan Bisnis;;2;2014;15351791656154405035;Ic1VZgkJnDsC;x69pkFAAAAAJ
184;Karakter Kelompok Aliran Islam dalam Merespons Islamic Social Networking di Kabupaten Banyumas;A Rohman;Jurnal Pendidikan Karakter;;2;2014;7618758770369099411;cNe27ouKFcQC;x69pkFAAAAAJ
185;Determinant factors of cognitive moral development in audit activities: Ethical decision perspective (Empirical study on public accounting firms);P Purnamasari, A Rohman, A Chariri;International Journal of Research in Business and Technology;5 (2), 608-616;2;2014;9640006784967228216;__bU50VfleQC;x69pkFAAAAAJ
186;Kombinasi Metode Spektrofotometri Inframerah dan Kalibrasi Multivariat untuk Autentikasi Minyak Biji Jinten Hitam;D WIBOWO;Universitas Gadjah Mada;;2;2013;4959851131719651999;65Yg0jNCQDAC;x69pkFAAAAAJ
187;Simultaneous quantitative analysis of red fruit oil and sesame oil using FTIR spectroscopy and multivariate calibrations.;A Rohman, A Martsasi, S Riyanto;International Food Research Journal;20 (1);2;2013;4407724756540025956;6bLC7aUMtPcC;x69pkFAAAAAJ
188;Perspektif Pelaku Bisnis Perhotelan di DI Yogyakarta terhadap CSR;AA Apsari, A Rohman;Jurnal Komunikasi;7, 43-54;2;2012;4247405644899472431;Vno172sVVMwC;x69pkFAAAAAJ
189;Differentiation Between Porcine and Bovine Gelatin in Commercial Capsule Shells Based on Amino Acid Profiles and Principal Component Analysis;A Widyaninggar, KT Triwahyudi, A Rohman;Yogyakarta: Indonesian J. Pharm;23 (2), 96-101;2;2012;4092196343524788075;xGWFX6Gbr9MC;x69pkFAAAAAJ
190;Validation of mercury analyzer for determination of mercury in snake fruit;N Eka, DH Heri, A Rohman;;;2;2012;8116064764257010623;1tZ8xJnm2c8C;x69pkFAAAAAJ
191;Penilaian Diri (Self Assessment) dalam Pembelajaran PAI;A Rohman, KPA ISLAM;Makalah Diajukan Untuk Memenuhi Tugas Mata Kuliah “Evaluasi Pendidikan …;;2;2011;4415211648588726356;_tF6a-HnqWAC;x69pkFAAAAAJ
192;Application of Fourier Transform Infrared Spectroscopy for Analysis, Authentication and Monitoring of Oxidative Stability of Edible Oils;A Rohman;Universiti Putra Malaysia;;2;2010;17934633204466179241;mKu_rENv82IC;x69pkFAAAAAJ
193;Pendidikan dalam Perspektif Islam: Tinjauan terhadap Pemikiran Muhammad Natsir;A Rohman;Ilmu Pendidikan: Jurnal Kajian Teori dan Praktik Kependidikan;28 (1);2;2009;4657169245619453386;rbm3iO8VlycC;x69pkFAAAAAJ
194;Return Awal dan Faktor yang Mempengaruhinya;A Rohman;MAKSI;8;2;2008;17415401349613918452;eI34FqJmdUoC;x69pkFAAAAAJ
195;The use of species-specific primer targeting on D-loop mitochondrial for identification of wild boar meat in meatball formulation;RL Arini, D Ramadhani, N wayan Pebriyanti, S Sismindari, A Rohman;Journal of Advanced Veterinary and Animal Research;5 (3), 361-368;1;2018;15007931919341467721;MNNNGtAgD4EC;x69pkFAAAAAJ
196;The employment of spectroscopic techniques coupled with chemometrics for authentication analysis of halal pharmaceuticals;A Rohman, N Salamah;Journal of Applied Pharmaceutical Science;8 (10), 063-068;1;2018;5327341436212966932;pxXbYLTb8EgC;x69pkFAAAAAJ
197;Application of H-NMR metabolite fingerprinting and chemometrics for the authentication of Curcuma longa adulterated with Curcuma manga;A Windarsih, A Rohman, RT Swasono;Journal of Applied Pharmaceutical Science;8 (06), 075-081;1;2018;12781908877998614796;uoRD4RTSUPoC;x69pkFAAAAAJ
198;Application of FTIR Spectroscopy and Chemometrics for Halal Authentication of Beef Meatball Adulterated with Dog Meat;WS Rahayu, A Rohman, S Martono, S Sudjadi;Indonesian Journal of Chemistry;18 (2), 376-381;1;2018;16633646332602048716;zzCxg_vo7cAC;x69pkFAAAAAJ
199;Optimization of Multiple Response Using Taguchi-WPCA In ST 60 Tool Steel Turning Process With Minimum Quantity Cooling Lubrication (MQCL) Method;DR Pamuji, MA Wahid, A Rohman, AA Sonief, MA Choiron;Aceh International Journal of Science and Technology;7 (1), 44-55;1;2018;6485295896554345384;e3CVSTJ63dQC;x69pkFAAAAAJ
200;The Influence of the implementation of good corporate governance principles to firm performance;A Nurkhin, K Kiswanto, H Mukhibad, A Rohman;Indonesian Journal of Business Finance and Accounting;1 (2);1;2018;9331931983375219791,16091135610956234900;1EqfMoDn7-AC;x69pkFAAAAAJ
201;Analysis of beef meatball adulteration with wild boar meat using real-time polymerase chain reaction.;A Guntarti, S Martono, A Yuswanto, A Rohman;International Food Research Journal;24 (6);1;2017;9944511691269653769;DIubQTN3OvUC;x69pkFAAAAAJ
202;Komporasi Metode Klasifikasi Data Mining Untuk Prediksi Penyakit Jantung;A Rohman;NEO TEKNIKA;2 (2);1;2017;15764521951490001472;w2UhwfzvF0QC;x69pkFAAAAAJ
203;Analisis Pengaruh Anggaran Partisipatif Terhadap Budgetary Slack dengan Pertimbangan Etika Sebagai Variabel Moderasi (Studi Kasus pada PT PLN (Persero) Distribusi Jawa Tengah …;MY Sihombing, A Rohman;Fakultas Ekonomika dan Bisnis;;1;2017;12904010991860756926;MDX3w3dAD3YC;x69pkFAAAAAJ
204;Identification of pork in beef meatballs using Fourier transform infrared spectrophotometry and real-time polymerase chain reaction;A Rohman, A Himawati, K Triyana, Sismindari, S Fatimah;International journal of food properties;20 (3), 654-661;1;2017;13469482630237147325;9DLIHnF0jcYC;x69pkFAAAAAJ
205;Proyeksi Kebutuhan Konsumsi Pangan Beras Di Daerah Istimewa Yogyakarta;A Rohman, AD Maharani;Caraka Tani: Journal of Sustainable Agriculture;32 (1), 29-34;1;2017;7393285320539141527;wGzT3bKASkAC;x69pkFAAAAAJ
206;Pemodelan Regresi Berganda Dan Geographically Weighted Regression Pada Tingkat Pengangguran Terbuka Di Jawa Tengah;TW Utami, A Rohman, A Prahutama;Media Statistika;9 (2), 133-147;1;2017;14990962463204791950;60iIaj97TE0C;x69pkFAAAAAJ
207;Implementasi Keamanan SMS Dengan Algoritma RSA Pada Smartphone Android;R Sahara, H Prastiawan, A Rohman;Jurnal Ilmiah Fifo;9 (2), 112-118;1;2017;12979710359460546252;zdX0sdgBH_kC;x69pkFAAAAAJ
208;Optimization of HPLC Using Central Composite Design for Determination of Curcumin and Demethoxycurcumin in Tablet Dosage Form;C Siregar, NK Prabaningdyah, S Choiri, S Riyanto, A Rohman;Dhaka University Journal of Pharmaceutical Sciences;16 (2), 137-145;1;2017;3184305382998280929;ShjGdcaqzI0C;x69pkFAAAAAJ
209;Pengaruh Audit Tenure Dan Ukuran KAP Terhadap Audit Report Lag Dengan Spesialisasi Industri Auditor Sebagai Variabel Moderasi (Studi Empiris Pada Perusahaan Manufaktur Yang …;CJ Michael, A Rohman;Diponegoro Journal of Accounting;6 (4), 378-389;1;2017;13589933174829282330;Nw_I7GeUguwC;x69pkFAAAAAJ
210;Budaya Organisasi Kemasjidan: studi kasus Budaya Organisasi Masjid Nasional Al Akbar Surabaya;A Rohman;UIN Sunan Ampel Surabaya;;1;2016;4001607951881689862;IExZWSxeYXUC;x69pkFAAAAAJ
211;Species specific polymerase chain reaction (PCR) assay for identification of pig (Sus domesticus) skin in “Rambak” crackers;Y Erwanto, R Yuliatmo, S Sugiyono, A Rohman, S Sismindari;;;1;2016;3673456786762009557;NtCmTCuxid4C;x69pkFAAAAAJ
212;Pengaruh Pengungkapan Corporate Social Responsibility dan Profitabilitas terhadap Manajemen Laba;GV PUTRI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;1;2016;6009436836061013736;Azgs6IHzeyYC;x69pkFAAAAAJ
213;Analisis Pengaruh Penghindaran Pajak Terhadap Nilai Perusahaan Dengan Kepemilikan Institusional Dan Transparansi Sebagai Variabel Pemoderasi (Studi Empiris Pada Perusahaan …;Q Aina, A ROHMAN;Fakultas Ekonomika dan Bisnis;;1;2016;8965136537667874606;pYKElYtJMmwC;x69pkFAAAAAJ
214;Credit risk and earning management mediate the relationship between cash compensation and bank performance: Evidence from Indonesia;K APRILIA, A Rohman, A Chariri, I Ghozali;The Social Sciences;11 (21), 5060-5070;1;2016;8078620328630878499;aDl3D7KC1E4C;x69pkFAAAAAJ
215;Autentikasi Lemak Celeng Dengan Kromatografi Gas-Spektroskopi Massa Yang Dikombinasikan Kemometrika PCA (Principle Component Analysis);A Guntarti, A Rohman, S Martono, A Yuswanto;Rakernas dan Pertemuan Ilmiah Tahunan Ikatan Apoteker Indonesia;57-63;1;2016;14497326499828915837;wyM6WWKXmoIC;x69pkFAAAAAJ
216;FINGERPRINT ANALYSIS OF Stevia rebaudiana USING HIERACHIAL CLUSTER ANALYSIS (HCA) AND PRINCIPAL COMPONENT ANALYSIS (PCA);Y Martono, S Riyanto, S Martono, A Rohman;Majalah Obat Tradisional (Traditional Medicine Journal);21 (1), 30-37;1;2016;14165824235443885564;ndLnGcHYRF0C;x69pkFAAAAAJ
217;Use of Thin Layer Chromatography and FTIR Spectroscopy Along with Multivariate Calibration for Analysis of Individual Curcuminoid in Turmeric (Curcuma longa Linn) Powder;A Rohman, HP Lestari, R Wulandari, M Khairiskam;Int. Pharm. Clin. Res.;8, 419-424;1;2016;14690243441779140696;WwIwg2wKZ0QC;x69pkFAAAAAJ
218;Analysis of pork contamination in Abon using mitochondrial D-Loop22 primers using real time polymerase chain reaction method;TJ Raharjo, A Rohman;International Food Research Journal;23 (1), 370;1;2016;6475658241372584700;qe6vwMD2xtsC;x69pkFAAAAAJ
219;ANALISIS PENGARUH KONVERGENSI INTERNATIONAL FINANCIAL REPORTING STANDART (IFRS) TERHADAP EARNINGS MANAGEMENT;L Melyana, A Rohman;Diponegoro Journal Of Accounting;4 (3), 397-406;1;2015;7648364938918518459;Vztgr1qGG8IC;x69pkFAAAAAJ
220;Optimasi Formula Sabun Cair Bentonit Sebagai Penyuci Najis Mughalladzah Menggunakan Kombinasi Minyak Kelapa dan Minyak Kelapa Sawit Dengan Simplex Lattice Design;DS Wati;Universitas Gadjah Mada;;1;2015;4745877900244048991;cBPnxVikjH8C;x69pkFAAAAAJ
